u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,sample,subject
3.815587e+09,1.157673e+18,6.690173e+08,4.188366e+07,7.338924e+14,1.144049e+16,-4.239336e+13,1.633930e+09,1.310866e+18,3.382379e+09,6.944101e+08,-1.064217e+18,-7.949852e+17,-9.696572e+17,2.673065e+09,4.979595e+18,2.364602e+08,1.338926e+08,-3.054983e+15,2.869796e+17,-2.239327e+16,0,30
5.502694e+09,1.310387e+18,1.400919e+09,5.098630e+06,1.231021e+14,5.188408e+15,1.567266e+14,2.459280e+09,3.670449e+18,6.567815e+09,1.134838e+09,-3.036082e+18,-2.153963e+18,-3.171708e+18,3.588283e+09,9.312307e+18,2.582031e+08,1.033434e+08,-4.305205e+15,1.499394e+17,-2.134550e+16,0,7
4.176849e+09,1.751362e+18,9.937754e+08,9.140941e+07,1.822797e+16,9.388191e+16,1.651765e+16,1.721826e+09,1.317107e+18,3.405778e+09,8.468338e+08,-1.334789e+18,-9.407556e+17,-1.093436e+18,3.040127e+09,6.227820e+18,2.893775e+07,4.201166e+08,-2.965440e+16,8.164668e+17,-6.174680e+16,0,30
6.027729e+09,4.439397e+18,2.400026e+09,1.231628e+08,4.783335e+16,2.028745e+17,5.796267e+16,2.274569e+09,2.896759e+18,5.245698e+09,9.498720e+08,-2.092827e+18,-1.604713e+18,-1.903208e+18,4.326799e+09,1.415187e+19,3.022487e+08,5.412238e+08,9.224688e+16,2.017040e+18,-9.354506e+16,0,33
4.788779e+09,5.518351e+17,1.331036e+08,4.635597e+06,-2.120413e+13,-3.235125e+15,1.375941e+13,2.345894e+09,2.908466e+18,8.544773e+09,1.508776e+09,-5.415554e+18,-2.572925e+18,-5.394971e+18,3.083945e+09,6.012120e+18,1.374782e+08,8.853843e+07,-1.540307e+15,-2.168708e+17,-1.231351e+16,0,81
8.877539e+09,1.491682e+19,8.278091e+08,1.928453e+07,1.990604e+15,7.367812e+16,3.365435e+15,2.889498e+09,4.636524e+18,4.295259e+09,7.633893e+08,-1.295376e+18,-1.576488e+18,-1.178444e+18,6.724328e+09,3.617067e+19,6.251682e+09,1.003427e+09,-2.384023e+18,-5.788564e+18,-1.531955e+18,0,5
5.929014e+09,7.650644e+18,5.895796e+08,5.034505e+07,7.970455e+15,1.277247e+17,7.625221e+15,1.771203e+09,2.005911e+18,1.502404e+09,2.316292e+08,-1.340752e+17,-3.245797e+17,-1.219960e+17,4.517461e+09,1.730678e+19,2.042966e+09,4.354098e+08,2.164562e+16,-5.613454e+17,8.204772e+16,0,20
4.217363e+09,2.142599e+18,1.304486e+09,3.360461e+07,6.429624e+15,4.575666e+16,5.814324e+15,1.637030e+09,1.258584e+18,3.841136e+09,6.629495e+08,-1.047777e+18,-7.367593e+17,-1.004054e+18,3.098674e+09,7.455559e+18,3.800576e+08,2.168228e+08,1.750067e+16,1.734325e+16,-2.186364e+16,0,25
3.888966e+09,1.455026e+18,3.644089e+08,3.960563e+07,4.030456e+15,4.297606e+16,3.635866e+15,1.546164e+09,1.306809e+18,2.403463e+09,4.643674e+08,-4.711576e+17,-5.197742e+17,-4.202331e+17,2.751501e+09,5.635113e+18,1.458249e+07,1.531975e+08,1.233944e+15,2.781510e+17,-7.665131e+15,0,14
4.000749e+09,1.118754e+18,3.312692e+09,1.125373e+08,6.044544e+16,1.045350e+17,5.702556e+16,1.687771e+09,1.607822e+18,3.465027e+09,6.421656e+08,-9.505176e+17,-8.114653e+17,-8.781439e+17,2.734527e+09,5.497040e+18,6.989515e+08,6.714299e+08,3.610883e+17,1.125162e+18,-2.893292e+16,0,49
1.020636e+10,2.401804e+19,2.067769e+09,1.443198e+08,7.710483e+16,6.229536e+17,6.836652e+16,3.243557e+09,4.388971e+18,6.236763e+09,1.298004e+09,-3.691731e+18,-2.716284e+18,-2.985445e+18,8.113769e+09,4.902748e+19,7.950300e+09,1.849225e+09,-3.363665e+18,-9.594997e+18,-1.712645e+18,0,5
4.003975e+09,1.707317e+18,3.621154e+08,2.385405e+08,6.985493e+16,3.116182e+17,7.641707e+16,1.493492e+09,1.523646e+18,2.021313e+09,3.254608e+08,-2.185383e+17,-3.659586e+17,-2.824056e+17,2.783752e+09,6.304209e+18,6.067768e+08,2.928950e+08,8.355437e+16,4.012541e+17,-2.543151e+16,0,100
3.239644e+09,1.524880e+18,4.747639e+08,3.042613e+07,3.519248e+15,3.732965e+16,3.869406e+15,1.179515e+09,6.917329e+17,2.141775e+09,4.267644e+08,-3.932360e+17,-3.464643e+17,-3.498429e+17,2.414229e+09,4.366968e+18,3.419531e+08,2.159640e+08,1.090550e+16,-1.130062e+17,1.567680e+16,0,82
3.912159e+09,1.889897e+18,1.381194e+09,9.291667e+07,2.648977e+16,1.116211e+17,2.655221e+16,1.437104e+09,1.219224e+18,2.931752e+09,5.180793e+08,-6.265993e+17,-5.660361e+17,-6.081719e+17,2.807975e+09,6.140615e+18,1.990654e+08,3.389033e+08,6.741596e+16,6.767123e+17,-4.718045e+16,0,29
2.574152e+09,6.402085e+17,4.957890e+08,4.074326e+07,5.665772e+15,3.237812e+16,6.339870e+15,1.051989e+09,5.228442e+17,2.046423e+09,4.831395e+08,-4.745671e+17,-3.470103e+17,-4.779435e+17,1.851163e+09,2.415222e+18,1.408199e+08,3.077110e+08,5.861186e+16,2.050332e+17,5.893603e+16,0,63
4.221435e+09,1.456117e+18,4.548397e+08,3.014880e+07,1.166964e+15,2.206171e+16,2.528540e+15,1.752194e+09,1.722348e+18,3.932847e+09,6.864206e+08,-1.120844e+18,-8.976168e+17,-9.990021e+17,2.910729e+09,6.129376e+18,1.413509e+08,1.590961e+08,6.322372e+15,7.826486e+16,2.150751e+15,0,19
2.079578e+09,2.803977e+17,2.911571e+08,2.296738e+07,8.749613e+14,6.479446e+15,7.682739e+14,9.129651e+08,4.337696e+17,1.992601e+09,3.428101e+08,-2.831952e+17,-2.250639e+17,-2.590850e+17,1.425187e+09,1.487623e+18,1.255655e+08,5.307784e+07,1.397699e+15,6.436582e+16,-3.447434e+15,0,13
5.300243e+09,3.615870e+18,1.743177e+08,2.528378e+07,1.252227e+15,4.593644e+16,1.074078e+15,2.093622e+09,1.711090e+18,5.968609e+09,1.125859e+09,-2.810830e+18,-1.454791e+18,-2.478671e+18,3.994820e+09,1.112669e+19,5.231028e+08,2.186608e+08,-7.073159e+16,-4.467561e+17,-6.040516e+16,0,4
5.318959e+09,3.321416e+18,4.393517e+08,4.981879e+07,6.110631e+15,9.016873e+16,4.275887e+15,2.277125e+09,1.496080e+18,7.594264e+09,1.319447e+09,-4.040997e+18,-1.600749e+18,-3.496725e+18,4.097705e+09,1.088322e+19,1.069135e+09,2.794060e+08,-1.416764e+17,-3.740424e+17,-9.145128e+16,0,4
2.341190e+09,4.025045e+17,6.026710e+07,1.007601e+07,-1.754153e+14,-5.538089e+15,7.133223e+13,1.009839e+09,5.537596e+17,2.358420e+09,4.462382e+08,-4.577077e+17,-3.320297e+17,-4.463402e+17,1.597738e+09,1.826134e+18,5.189692e+07,1.665017e+07,-3.971081e+14,8.401550e+15,-3.640220e+14,0,13
4.735227e+09,2.946121e+18,2.688208e+08,1.157736e+07,-2.295351e+14,-6.383077e+15,-8.692453e+14,1.800537e+09,1.484714e+18,4.160202e+09,8.235238e+08,-1.524195e+18,-1.003339e+18,-1.436393e+18,3.516853e+09,8.740729e+18,6.210639e+07,1.334299e+08,9.859772e+15,-1.664608e+17,5.246691e+15,0,36
6.669694e+09,6.891621e+18,1.457680e+09,1.149636e+08,4.011360e+16,2.546585e+17,4.043026e+16,2.429308e+09,2.624677e+18,5.457857e+09,1.088993e+09,-2.654015e+18,-1.763075e+18,-2.634152e+18,5.050096e+09,1.834312e+19,1.564665e+08,4.669209e+08,-2.748069e+16,1.687065e+18,-9.934462e+16,0,87
4.858836e+09,3.660469e+18,1.457245e+09,1.721952e+08,8.271327e+16,2.964466e+17,8.743355e+16,3.990726e+19,1.592589e+39,1.321091e+45,1.321091e+45,1.745282e+90,5.272113e+64,1.745282e+90,3.990726e+19,1.592589e+39,1.321091e+45,1.321091e+45,1.745282e+90,5.272113e+64,1.745282e+90,0,36
4.172848e+09,1.515648e+18,2.380018e+09,1.474123e+08,7.431107e+16,1.707304e+17,7.597200e+16,1.793604e+09,1.333302e+18,3.671607e+09,8.054405e+08,-1.375625e+18,-9.278055e+17,-1.471359e+18,3.018874e+09,6.408110e+18,6.346486e+08,9.232239e+08,6.481965e+17,1.657028e+18,4.768026e+17,0,94
5.661713e+09,4.498618e+18,1.718155e+09,1.003574e+08,3.434601e+16,2.082486e+17,3.112622e+16,2.234416e+09,1.726424e+18,6.664343e+09,1.139312e+09,-3.097586e+18,-1.482526e+18,-3.213961e+18,4.347781e+09,1.282621e+19,1.097250e+08,5.277008e+08,1.168347e+17,8.562842e+17,3.598730e+15,0,93
4.657990e+09,4.195574e+18,3.030824e+09,3.075946e+08,2.744904e+17,5.907591e+17,2.808945e+17,1.565026e+09,1.115184e+18,3.617729e+09,7.444966e+08,-1.185906e+18,-7.731065e+17,-1.171385e+18,3.602074e+09,9.578662e+18,1.034363e+09,1.126665e+09,1.052855e+18,2.025675e+18,2.902405e+17,0,38
3.868806e+09,7.613750e+17,2.507000e+09,6.861318e+07,2.843881e+16,5.940737e+16,3.321487e+16,1.736015e+09,1.596402e+18,3.504354e+09,6.804113e+08,-8.702523e+17,-7.917218e+17,-9.612124e+17,2.606655e+09,4.849857e+18,2.799508e+08,4.050769e+08,8.639011e+16,8.045046e+17,-9.744677e+16,0,45
3.807973e+09,1.421833e+18,1.388123e+08,1.329018e+07,5.291932e+14,1.547490e+16,5.288827e+14,1.470444e+09,1.326325e+18,1.833853e+09,3.185984e+08,-2.153879e+17,-3.455290e+17,-1.986509e+17,2.661974e+09,5.593393e+18,6.255531e+06,5.670094e+07,-1.746513e+13,9.521512e+16,-1.229204e+15,0,14
3.171036e+09,1.691149e+18,6.606697e+06,2.577061e+06,8.462108e+12,3.306214e+15,5.734161e+12,1.035556e+09,6.985557e+17,1.176456e+09,1.817600e+08,-8.212756e+16,-1.500051e+17,-8.001081e+16,2.335806e+09,4.563760e+18,4.488624e+07,2.463661e+07,9.820112e+13,-2.606877e+16,4.334539e+13,0,31
6.296959e+09,4.653152e+18,3.052131e+09,1.492788e+08,8.765204e+16,2.879790e+17,1.079886e+17,4.126942e+19,1.703165e+39,1.009031e+45,1.009031e+45,1.018144e+90,4.164213e+64,1.018144e+90,4.126942e+19,1.703165e+39,1.009031e+45,1.009031e+45,1.018144e+90,4.164213e+64,1.018144e+90,0,24
3.980393e+09,2.077717e+18,5.164375e+08,7.758351e+07,1.520390e+16,1.118307e+17,1.587483e+16,1.436320e+09,1.277222e+18,2.054543e+09,3.336580e+08,-2.547666e+17,-3.627809e+17,-2.984724e+17,2.855634e+09,6.560527e+18,2.326106e+08,2.243474e+08,4.217228e+16,3.650056e+17,7.819100e+15,0,100
3.310317e+09,1.475170e+18,1.183306e+09,1.445349e+08,5.859940e+16,1.741516e+17,6.652454e+16,1.232983e+09,7.647979e+17,2.285952e+09,4.808892e+08,-4.723517e+17,-4.074065e+17,-3.958932e+17,2.443994e+09,4.408365e+18,1.610143e+08,4.878383e+08,1.165843e+17,7.889376e+17,-1.451221e+16,0,12
9.045746e+09,1.587448e+19,9.514933e+08,1.267038e+07,3.987714e+13,-5.021640e+16,-1.304013e+14,3.176511e+09,3.747816e+18,6.457412e+09,1.269797e+09,-3.634458e+18,-2.440658e+18,-3.169430e+18,7.110395e+09,3.798130e+19,4.345579e+09,8.925724e+08,-1.757131e+18,-5.470576e+18,-1.027834e+18,0,5
4.343435e+09,2.221749e+18,3.664688e+09,2.577403e+08,2.499673e+17,3.840805e+17,2.846630e+17,1.754166e+09,1.226380e+18,3.774157e+09,8.317488e+08,-1.460986e+18,-9.178208e+17,-1.272223e+18,3.239798e+09,7.101508e+18,7.582372e+08,7.743676e+08,3.545348e+17,1.992376e+18,-4.710659e+17,0,55
3.272353e+09,1.304169e+18,3.013839e+08,2.144426e+07,1.174098e+15,1.774335e+16,9.894643e+14,1.271147e+09,7.407050e+17,2.247064e+09,3.996456e+08,-3.713593e+17,-3.408749e+17,-3.546242e+17,2.412303e+09,4.009697e+18,3.610549e+06,1.265912e+08,-1.966248e+15,1.839543e+17,1.494461e+15,0,36
2.442831e+09,4.756326e+17,1.398145e+09,6.536797e+07,1.947942e+16,4.427306e+16,2.199385e+16,1.009512e+09,5.659066e+17,1.978857e+09,3.842785e+08,-3.317862e+17,-2.871940e+17,-3.186274e+17,1.690565e+09,2.054675e+18,3.434136e+08,2.431850e+08,3.913143e+16,2.488839e+17,-5.075124e+16,0,48
4.957737e+09,1.276712e+18,2.009795e+08,2.424742e+06,4.275288e+13,2.086834e+15,1.831822e+13,2.209419e+09,2.622920e+18,6.348087e+09,1.110869e+09,-2.932016e+18,-1.788013e+18,-3.109612e+18,3.338327e+09,7.718306e+18,1.109304e+08,1.969528e+07,8.086811e+14,-4.356406e+16,4.233060e+13,0,98
3.400080e+09,1.731865e+18,1.450528e+08,2.511565e+07,1.460518e+15,2.722343e+16,1.440967e+15,1.166164e+09,8.482151e+17,1.500419e+09,2.549112e+08,-1.534872e+17,-2.321939e+17,-1.587302e+17,2.479179e+09,5.007875e+18,1.397000e+08,9.991553e+07,6.924796e+15,2.770068e+16,6.512639e+15,0,31
3.841897e+09,1.162454e+18,5.736852e+08,2.443869e+07,4.845156e+14,1.088179e+16,-2.294770e+14,1.619287e+09,1.313423e+18,5.346190e+09,1.069677e+09,-2.493440e+18,-1.210147e+18,-2.665908e+18,2.697249e+09,4.950122e+18,1.553439e+08,3.120564e+08,5.700590e+16,-2.305555e+16,5.731143e+16,0,22
6.876476e+09,5.930483e+18,3.425223e+09,9.099864e+07,2.430666e+16,1.485992e+17,2.388514e+16,2.642421e+09,3.296741e+18,7.178102e+09,1.223552e+09,-3.588570e+18,-2.200736e+18,-3.423628e+18,5.060991e+09,1.882901e+19,2.015456e+08,6.432517e+08,8.552163e+16,2.474402e+18,-1.247182e+17,0,33
7.015207e+09,6.192310e+18,1.860702e+09,1.569232e+08,8.170707e+16,3.893252e+17,9.065080e+16,2.644662e+09,3.551466e+18,5.409826e+09,1.086607e+09,-2.622121e+18,-2.042766e+18,-2.540165e+18,5.130846e+09,1.910334e+19,1.987023e+08,5.491749e+08,5.747523e+16,1.998094e+18,-1.798460e+17,0,34
4.563493e+09,1.226546e+17,1.502959e+08,1.042286e+07,-2.884474e+14,-2.414504e+15,-4.911122e+14,2.491927e+09,2.970353e+18,1.197264e+10,2.459929e+09,-1.321006e+19,-4.220682e+18,-1.247103e+19,2.841294e+09,4.313219e+18,1.995482e+07,1.591508e+08,8.849273e+15,-2.862284e+17,4.495444e+14,0,81
3.728354e+09,1.505940e+18,1.108741e+09,9.241601e+07,1.625687e+16,7.426776e+16,1.039441e+16,1.413000e+09,1.196961e+18,2.468972e+09,4.372208e+08,-4.412126e+17,-4.710118e+17,-4.357690e+17,2.634336e+09,5.467950e+18,2.254969e+08,3.300844e+08,7.696511e+16,5.637418e+17,8.901956e+14,0,29
6.265902e+09,3.216784e+18,3.054226e+08,3.035290e+07,1.217759e+15,2.143325e+16,-1.638602e+15,2.649639e+09,3.411805e+18,8.089591e+09,1.533815e+09,-5.132923e+18,-2.780556e+18,-4.632489e+18,4.422161e+09,1.307941e+19,1.577676e+08,2.763562e+08,5.548040e+16,-1.183345e+17,4.515515e+16,0,81
7.111549e+09,1.000777e+19,2.789378e+09,2.686332e+08,2.226512e+17,8.139166e+17,2.308905e+17,2.404132e+09,2.463020e+18,5.561025e+09,1.184701e+09,-2.913139e+18,-1.805001e+18,-3.054383e+18,5.546415e+09,2.239072e+19,2.867263e+09,1.402950e+09,1.229170e+18,-3.966130e+17,1.132574e+18,0,21
3.186337e+09,9.757342e+17,6.985301e+08,2.776692e+07,3.470430e+15,2.445862e+16,3.558210e+15,3.421808e+19,1.170877e+39,1.543945e+45,1.543945e+45,2.383767e+90,5.283083e+64,2.383766e+90,3.421808e+19,1.170877e+39,1.543945e+45,1.543945e+45,2.383767e+90,5.283083e+64,2.383767e+90,0,18
4.255900e+09,2.407896e+18,1.872931e+08,7.971400e+06,2.183014e+14,2.442598e+15,1.974145e+14,1.683075e+09,1.088907e+18,3.493454e+09,6.997275e+08,-1.068277e+18,-7.194324e+17,-1.075923e+18,3.212887e+09,8.002286e+18,7.368826e+08,2.231546e+08,-6.922606e+16,-5.197482e+17,-4.213314e+16,0,25
4.069714e+09,8.649782e+17,2.192939e+09,6.024221e+07,2.145736e+16,5.542241e+16,1.999408e+16,1.800585e+09,1.816989e+18,4.477346e+09,8.770654e+08,-1.561670e+18,-1.122607e+18,-1.878680e+18,2.730379e+09,5.266974e+18,7.449526e+08,5.502789e+08,1.615014e+17,4.303683e+17,7.872092e+16,0,37
3.925212e+09,2.047083e+18,1.284172e+09,5.343471e+07,1.389010e+16,7.511121e+16,1.220605e+16,1.415345e+09,1.166777e+18,2.636434e+09,4.554559e+08,-4.971645e+17,-4.908273e+17,-4.977006e+17,2.845080e+09,6.378851e+18,2.440214e+08,2.269987e+08,3.447367e+16,3.843221e+17,-3.599049e+16,0,83
4.265185e+09,4.328481e+17,5.216383e+08,6.877568e+06,1.366891e+14,1.895983e+15,1.224672e+14,2.111986e+09,2.326731e+18,7.028300e+09,1.221850e+09,-3.571325e+18,-1.860897e+18,-3.422323e+18,2.740819e+09,4.651274e+18,1.471751e+08,1.082380e+08,-1.039492e+16,1.872471e+17,-1.058588e+16,0,85
2.540841e+09,8.100531e+17,1.568898e+09,1.154896e+08,4.549244e+16,9.819359e+16,4.588838e+16,9.184799e+08,5.246632e+17,1.248326e+09,1.890010e+08,-9.151605e+16,-1.365566e+17,-9.574728e+16,1.816618e+09,2.704949e+18,3.806435e+08,3.559925e+08,1.244137e+17,5.426747e+17,-3.764671e+16,0,31
7.848382e+09,7.086612e+18,1.440603e+08,6.957451e+06,1.561920e+14,1.429463e+16,7.795793e+13,3.062945e+09,4.700452e+18,8.188994e+09,1.554059e+09,-5.536390e+18,-3.369025e+18,-5.337327e+18,5.680334e+09,2.332285e+19,5.982835e+07,1.800517e+08,1.759685e+16,-3.771910e+17,8.118105e+15,0,41
3.611935e+09,2.927386e+17,2.718463e+08,4.347861e+07,4.275350e+15,2.304129e+16,2.636317e+15,1.706698e+09,1.904983e+18,3.625525e+09,5.958492e+08,-8.609921e+17,-8.141249e+17,-8.771489e+17,2.231732e+09,3.664287e+18,1.713643e+08,1.657281e+08,1.632013e+16,8.642960e+16,1.195589e+16,0,86
5.382322e+09,1.160544e+18,1.407416e+08,2.898591e+07,1.455238e+15,2.719564e+16,1.445039e+15,2.592949e+09,2.935315e+18,9.450639e+09,1.999062e+09,-8.676889e+18,-3.424878e+18,-8.690468e+18,3.669819e+09,7.814783e+18,1.884396e+09,8.595079e+08,1.301998e+17,-1.296253e+18,-2.281422e+17,0,81
5.390821e+09,3.449965e+18,4.228236e+09,3.150637e+08,3.474550e+17,5.795686e+17,3.429661e+17,2.169462e+09,1.867573e+18,5.084994e+09,1.175521e+09,-2.873156e+18,-1.605962e+18,-3.006667e+18,4.024662e+09,1.115744e+19,5.869306e+08,1.238255e+09,7.557991e+17,3.490352e+18,-4.285628e+17,0,94
2.898128e+09,8.350370e+17,1.248248e+09,1.565071e+08,6.836974e+16,1.429825e+17,6.457056e+16,3.463732e+19,1.199744e+39,2.021771e+45,2.021771e+45,4.087558e+90,7.002872e+64,4.087559e+90,3.463732e+19,1.199744e+39,2.021771e+45,2.021771e+45,4.087558e+90,7.002872e+64,4.087558e+90,0,83
5.967665e+09,4.365381e+18,6.325946e+08,1.263429e+07,3.705561e+14,1.268997e+16,-1.035125e+14,2.334540e+09,2.385830e+18,5.465173e+09,1.051909e+09,-2.492360e+18,-1.614046e+18,-2.509667e+18,4.423264e+09,1.357024e+19,4.415561e+07,2.054145e+08,-1.141610e+16,3.191641e+17,7.569011e+15,0,87
4.851003e+09,3.055684e+18,1.403262e+09,6.855001e+07,1.084396e+16,8.313716e+16,8.685493e+15,3.882081e+19,1.507056e+39,1.315795e+45,1.315795e+45,1.731318e+90,5.108025e+64,1.731317e+90,3.882081e+19,1.507056e+39,1.315795e+45,1.315795e+45,1.731318e+90,5.108025e+64,1.731317e+90,0,10
4.068138e+09,1.310286e+18,6.913043e+08,4.586225e+07,-2.894039e+15,-1.972926e+16,-1.786517e+15,1.673067e+09,1.688679e+18,3.787252e+09,6.442836e+08,-9.102336e+17,-7.952034e+17,-1.067111e+18,2.776073e+09,5.802646e+18,3.526883e+07,1.462806e+08,6.839646e+15,1.956987e+17,-2.038503e+14,0,39
8.661853e+09,7.064788e+18,4.030131e+09,3.388306e+08,3.723158e+17,8.169512e+17,3.753788e+17,3.740748e+09,5.385700e+18,1.152861e+10,2.943258e+09,-1.697642e+19,-6.817080e+18,-1.709041e+19,6.341986e+09,2.703857e+19,1.026799e+09,2.214398e+09,2.712292e+18,6.310980e+18,2.343253e+18,0,3
4.662917e+09,1.945812e+18,4.744257e+08,3.679736e+07,4.220138e+15,4.451271e+16,4.063549e+15,1.858280e+09,1.992027e+18,3.326351e+09,6.113120e+08,-8.589715e+17,-8.581807e+17,-8.851816e+17,3.251560e+09,8.005819e+18,5.025762e+07,1.331063e+08,4.122569e+14,2.663985e+17,-1.221610e+16,0,101
9.369520e+09,1.928543e+19,1.003186e+09,7.651772e+07,1.201544e+16,1.885263e+17,-6.655364e+15,2.927007e+09,4.658307e+18,5.194516e+09,8.388909e+08,-1.745294e+18,-1.804072e+18,-1.624706e+18,7.211326e+09,4.241150e+19,1.779961e+09,4.853491e+08,-4.874059e+16,-1.809023e+18,3.217358e+16,0,41
3.799634e+09,1.126528e+18,3.002259e+07,2.926474e+06,2.540901e+13,1.884309e+15,-1.444010e+12,1.581600e+09,1.406403e+18,2.922604e+09,4.640499e+08,-5.358325e+17,-5.499618e+17,-5.301986e+17,2.614792e+09,5.372768e+18,8.677468e+07,4.372185e+07,-2.685001e+15,-9.384562e+16,-2.825673e+15,0,68
5.386283e+09,4.652167e+18,1.092542e+08,6.962919e+05,3.212057e+12,1.069435e+15,-3.344331e+12,1.952213e+09,1.644255e+18,4.441063e+09,7.859493e+08,-1.434288e+18,-9.984418e+17,-1.237714e+18,4.109095e+09,1.271292e+19,1.954434e+08,1.170848e+08,-1.427021e+16,-4.166050e+17,-1.736444e+16,0,4
8.155719e+09,1.235148e+19,4.283388e+09,4.684803e+08,5.786306e+17,1.615381e+18,8.274528e+17,3.901812e+19,1.522414e+39,7.883681e+44,7.883681e+44,6.215242e+89,3.076064e+64,6.215244e+89,3.901812e+19,1.522414e+39,7.883681e+44,7.883681e+44,6.215242e+89,3.076064e+64,6.215242e+89,0,9
5.179502e+09,1.769714e+18,3.629604e+09,1.152160e+08,5.232225e+16,1.222657e+17,5.162776e+16,2.236534e+09,2.617973e+18,6.327717e+09,1.153032e+09,-3.037976e+18,-1.834048e+18,-2.972856e+18,3.563836e+09,8.666389e+18,7.228496e+08,7.248295e+08,3.538677e+17,1.155898e+18,-6.019147e+16,0,42
4.252842e+09,9.260140e+17,1.476516e+09,4.879587e+07,9.443345e+15,3.899774e+16,1.339702e+16,1.964223e+09,1.830799e+18,6.779838e+09,1.731098e+09,-5.098577e+18,-2.196018e+18,-5.738850e+18,2.901583e+09,5.238356e+18,2.107707e+08,5.491022e+08,-2.166575e+16,-8.146164e+16,-5.198121e+14,0,37
4.289628e+09,1.820360e+18,1.350774e+09,1.296783e+08,5.374333e+16,1.749461e+17,6.328548e+16,1.869330e+09,1.156752e+18,3.986540e+09,1.428749e+09,-3.381165e+18,-1.530600e+18,-3.011583e+18,3.217218e+09,6.436705e+18,9.186253e+07,1.021766e+09,2.997198e+17,1.405578e+18,4.082025e+17,0,30
4.076707e+09,7.403389e+17,1.170901e+09,6.002253e+07,5.500738e+15,2.771356e+16,2.344974e+15,1.895466e+09,1.751764e+18,4.989627e+09,9.282407e+08,-1.948138e+18,-1.215579e+18,-2.000396e+18,2.753253e+09,5.422345e+18,1.482644e+08,2.398690e+08,7.903745e+15,4.957004e+17,-4.858534e+16,0,39
3.470676e+09,1.072113e+18,9.954279e+08,3.515497e+07,5.888997e+15,3.420801e+16,6.653505e+15,1.419490e+09,1.042610e+18,2.977672e+09,5.267644e+08,-6.568348e+17,-5.361183e+17,-6.293300e+17,2.449615e+09,4.233219e+18,3.143709e+08,1.507907e+08,1.974946e+16,3.102485e+17,-5.482324e+15,0,55
5.313016e+09,4.439714e+18,1.035611e+09,4.793604e+08,3.308577e+17,8.893867e+17,3.457790e+17,1.825801e+09,1.910610e+18,2.410956e+09,4.055992e+08,-3.977201e+17,-5.571797e+17,-3.822366e+17,3.932709e+09,1.275835e+19,4.694576e+08,6.543133e+08,3.408776e+17,2.167254e+18,-9.213963e+16,0,101
4.390916e+09,1.390452e+18,2.322314e+09,4.191328e+07,1.285069e+16,4.837352e+16,1.441964e+16,1.949197e+09,1.621798e+18,8.164311e+09,1.563751e+09,-5.404397e+18,-1.961367e+18,-4.668012e+18,3.124078e+09,6.137035e+18,2.271200e+08,3.969220e+08,-2.976288e+16,7.270535e+17,-1.248398e+17,0,35
3.138372e+09,1.512371e+18,2.142636e+08,1.312982e+07,6.505759e+14,1.575165e+16,7.425288e+14,1.129869e+09,6.088828e+17,2.398937e+09,4.516553e+08,-4.701064e+17,-3.523953e+17,-4.512908e+17,2.358072e+09,4.181088e+18,7.242622e+07,1.075595e+08,2.469198e+15,-4.954998e+16,2.817319e+15,0,82
7.350235e+09,9.088054e+18,6.512819e+09,5.235653e+08,8.616598e+17,1.381089e+18,5.092676e+17,2.660570e+09,2.844952e+18,4.211199e+09,9.569753e+08,-1.822100e+18,-1.571198e+18,-2.151824e+18,5.674750e+09,2.450756e+19,2.849666e+09,2.338570e+09,5.199954e+18,8.095143e+18,3.032171e+18,0,17
4.903141e+09,1.888844e+18,8.982702e+08,6.808894e+07,1.047347e+16,5.847267e+16,6.177028e+15,2.037693e+09,2.283177e+18,5.201935e+09,9.530966e+08,-2.113300e+18,-1.435323e+18,-2.106581e+18,3.392390e+09,8.254904e+18,4.148696e+08,4.802895e+08,1.895229e+17,4.149398e+17,1.844086e+17,0,40
5.584158e+09,4.458412e+18,5.753963e+07,1.985214e+07,6.651023e+14,4.185201e+16,7.381541e+14,2.132520e+09,1.805035e+18,4.858720e+09,8.295581e+08,-1.638730e+18,-1.103239e+18,-1.577390e+18,4.242428e+09,1.277939e+19,6.868116e+08,7.608350e+07,9.651305e+14,-2.719590e+17,-2.049775e+16,0,16
6.924039e+09,5.529374e+18,5.676548e+08,1.739389e+07,-1.979528e+14,1.243756e+16,-1.028862e+14,2.627093e+09,3.929734e+18,4.760708e+09,8.459286e+08,-1.679971e+18,-1.666764e+18,-1.606293e+18,4.941800e+09,1.848373e+19,1.256286e+08,1.545097e+08,7.387467e+14,-9.123452e+15,1.236515e+14,0,6
3.556802e+09,9.747434e+17,1.198392e+09,2.124547e+07,2.977827e+15,1.803420e+16,2.869017e+15,1.477828e+09,1.235503e+18,3.389334e+09,6.403537e+08,-8.939281e+17,-6.930475e+17,-9.849351e+17,2.447701e+09,4.341883e+18,4.289384e+08,2.316347e+08,1.305781e+15,-1.255783e+16,-3.430512e+15,0,83
4.639884e+09,1.712010e+18,2.383903e+09,9.931614e+07,3.521427e+16,1.167668e+17,3.498708e+16,1.975573e+09,1.839045e+18,4.863364e+09,9.294875e+08,-1.947675e+18,-1.248442e+18,-2.008190e+18,3.283772e+09,7.515045e+18,4.770323e+08,5.888142e+08,2.149546e+17,1.083895e+18,5.288701e+15,0,94
