j1,j2,j3,sample,subject
1.074870e+10,2.967682e+19,1.084414e+28,0,76
7.280988e+09,1.382807e+19,3.198069e+27,0,40
8.285533e+09,1.791687e+19,5.884227e+27,0,59
9.594618e+09,2.197109e+19,6.688365e+27,0,91
9.562737e+09,2.212383e+19,7.491907e+27,0,89
6.510407e+09,1.082326e+19,2.596334e+27,0,28
7.616314e+09,1.563916e+19,6.277213e+27,0,74
8.335769e+19,6.884056e+29,1.281924e+39,0,97
1.652498e+10,6.438858e+19,3.880047e+28,0,41
6.843278e+09,1.227513e+19,3.425871e+27,0,46
8.914415e+09,2.033327e+19,6.873251e+27,0,84
1.214776e+10,3.582934e+19,1.681124e+28,0,87
8.545140e+09,1.811820e+19,4.969878e+27,0,89
8.082405e+09,1.717766e+19,5.234256e+27,0,86
1.527288e+10,5.355274e+19,3.066497e+28,0,42
6.547984e+09,1.115918e+19,3.440697e+27,0,80
8.291279e+19,1.202768e+30,3.652104e+39,1,6
9.416982e+09,2.164439e+19,6.865205e+27,0,89
1.317147e+10,4.273582e+19,1.929553e+28,0,79
9.983103e+09,2.622406e+19,1.254957e+28,0,75
6.970256e+09,1.212941e+19,3.021453e+27,0,83
9.869540e+09,2.460031e+19,1.030397e+28,0,94
9.344396e+09,2.059698e+19,6.297085e+27,0,91
1.163265e+10,3.658086e+19,1.853483e+28,0,99
1.679746e+10,6.684245e+19,4.286510e+28,0,23
1.035370e+10,2.694226e+19,1.242652e+28,0,32
7.585089e+09,1.344908e+19,2.835930e+27,0,43
9.140538e+09,1.975483e+19,6.329505e+27,0,25
1.305904e+10,4.100013e+19,2.058216e+28,0,42
1.724860e+10,6.599012e+19,3.660620e+28,0,2
9.514504e+09,2.189056e+19,6.089940e+27,0,100
7.863924e+09,1.395922e+19,3.627714e+27,0,82
9.008433e+09,2.126593e+19,7.794935e+27,0,0
1.067846e+10,2.920752e+19,1.239286e+28,0,79
1.417572e+10,4.836684e+19,2.237155e+28,0,41
9.772248e+09,2.434182e+19,8.710638e+27,0,39
8.875758e+09,1.999661e+19,6.117909e+27,0,84
6.875161e+09,1.197628e+19,3.182439e+27,0,1
7.432523e+19,5.898026e+29,1.030181e+39,0,100
9.323131e+09,2.302652e+19,1.280425e+28,0,30
8.432763e+09,1.680429e+19,4.940364e+27,0,69
7.790713e+09,1.497700e+19,4.276341e+27,0,103
1.572852e+10,5.412252e+19,3.113144e+28,0,17
1.943645e+10,1.065576e+20,1.330123e+29,0,46
7.243853e+09,1.367664e+19,3.430062e+27,0,40
6.830747e+09,1.173887e+19,3.088459e+27,0,95
1.157503e+10,3.326300e+19,1.570848e+28,0,51
7.990116e+09,1.573555e+19,4.732710e+27,0,1
8.317828e+19,1.183910e+30,3.415411e+39,0,21
1.078635e+10,2.921069e+19,1.429138e+28,0,94
9.053471e+19,1.124452e+30,3.079679e+39,0,87
5.370852e+09,6.894558e+18,1.202279e+27,0,15
8.235088e+09,1.878098e+19,7.922448e+27,0,85
9.058128e+09,2.107520e+19,8.587554e+27,0,96
9.612261e+09,2.335266e+19,9.340905e+27,0,91
1.515132e+10,5.307643e+19,2.769329e+28,0,33
7.848784e+19,7.910074e+29,1.882418e+39,0,42
1.282050e+10,3.896245e+19,1.949699e+28,0,44
8.476453e+09,1.762570e+19,5.236709e+27,0,103
1.029804e+10,2.470542e+19,8.777882e+27,1,14
6.301124e+09,1.030540e+19,3.014212e+27,0,53
1.462388e+10,5.100883e+19,2.831882e+28,0,9
1.447003e+10,4.775761e+19,2.343979e+28,0,2
1.182863e+10,3.463632e+19,2.131121e+28,0,16
1.447960e+10,4.676471e+19,2.849952e+28,0,4
8.663407e+19,1.383064e+30,4.692556e+39,0,23
1.448273e+10,5.218165e+19,3.036130e+28,0,27
2.715495e+10,1.510365e+20,1.489899e+29,0,5
1.358702e+10,4.295819e+19,2.700287e+28,0,30
8.041457e+09,1.708212e+19,5.226572e+27,0,40
8.837219e+09,2.061439e+19,9.231924e+27,0,45
6.319146e+09,1.027250e+19,2.108704e+27,0,88
8.190967e+09,1.584858e+19,4.411280e+27,0,69
6.703174e+19,5.472099e+29,9.302876e+38,0,11
7.756300e+19,5.946471e+29,1.096521e+39,0,46
9.432273e+19,1.517899e+30,5.234046e+39,0,23
5.813276e+09,8.017363e+18,1.511521e+27,0,15
1.089823e+10,2.990007e+19,1.340481e+28,0,98
9.411769e+09,2.019215e+19,5.123348e+27,0,20
6.773861e+19,3.465173e+29,4.325477e+38,0,95
8.026888e+09,1.681380e+19,6.495367e+27,0,71
8.269273e+09,1.830104e+19,7.107999e+27,0,37
1.463413e+10,5.098328e+19,2.819469e+28,0,24
1.143528e+10,3.168987e+19,1.239057e+28,0,42
8.951660e+09,1.999047e+19,6.640539e+27,0,96
5.743471e+09,8.631864e+18,1.746477e+27,0,102
1.149541e+10,3.075126e+19,1.148471e+28,0,21
1.394439e+10,4.831949e+19,2.806429e+28,0,24
7.320256e+09,1.299842e+19,3.728891e+27,0,12
5.914532e+09,8.778613e+18,2.412051e+27,0,48
1.625829e+10,6.043048e+19,3.424495e+28,0,2
7.374364e+09,1.278124e+19,3.373060e+27,0,11
1.127870e+10,2.941870e+19,1.087543e+28,0,20
9.650788e+09,2.616684e+19,1.412559e+28,0,81
5.989540e+09,9.491334e+18,2.681872e+27,0,80
1.506776e+10,5.639420e+19,3.837402e+28,0,34
6.170827e+09,9.382158e+18,2.481353e+27,0,63
1.220066e+10,3.846164e+19,1.822280e+28,0,23
9.683558e+09,2.394931e+19,1.034117e+28,0,10
1.099706e+10,2.646688e+19,7.425630e+27,0,100
7.806528e+09,1.415885e+19,3.654570e+27,0,31
4.744182e+09,6.059716e+18,1.312589e+27,0,53
1.074875e+10,2.769447e+19,1.050131e+28,0,91
6.415136e+09,1.006480e+19,2.621524e+27,0,12
1.000961e+10,2.317960e+19,7.444989e+27,0,4
9.546409e+09,2.173794e+19,5.897370e+27,0,26
3.883569e+09,4.050378e+18,8.309846e+26,0,58
6.989037e+19,5.406648e+29,8.853568e+38,0,43
6.519829e+09,1.094679e+19,3.406952e+27,0,53
