m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,sample,subject,tp,exp
5.356118e+08,6.157558e+15,5.019734e+19,3.185878e+19,3.122056e+08,9.098529e+16,3.668256e+18,4.370414e+17,2.341465e+08,4.991193e+16,1.016843e+19,6.868586e+18,3.130492e+05,9.903370e+07,6.914295e+11,6.424283e+10,1.742108e+05,1.756663e+10,7.588894e+11,1.205152e+11,1.806575e+05,2.043314e+10,8.396398e+11,3.063615e+11,2.297542e+08,1.778370e+16,2.619274e+19,5.643372e+18,5.221109e+07,2.126022e+15,2.403730e+17,2.980583e+16,1.837247e+08,3.164659e+16,1.144570e+19,9.476004e+18,0,72,UFAU,43
6.709333e+08,5.499763e+15,7.144925e+19,7.175381e+19,3.734978e+08,1.315518e+17,6.859630e+18,3.620604e+18,3.087025e+08,8.861687e+16,1.996197e+19,1.676436e+19,4.897558e+06,2.017024e+13,1.234685e+17,1.249419e+17,2.519693e+05,2.654361e+10,1.750711e+12,3.727856e+11,4.734882e+06,2.181633e+13,1.261648e+17,1.255534e+17,1.703748e+08,5.273301e+15,2.685792e+18,1.892960e+18,5.595071e+07,2.417087e+15,4.775921e+17,1.204396e+17,1.218867e+08,1.322195e+16,9.201252e+17,1.079073e+18,0,72,LFAU,12
5.240311e+08,4.675331e+15,2.560892e+19,4.020048e+19,3.011334e+08,8.495623e+16,3.925441e+18,7.850482e+17,2.327848e+08,4.968564e+16,1.544767e+19,1.264742e+19,4.279133e+05,9.507517e+09,1.454832e+12,4.831523e+11,1.952458e+05,1.940441e+10,9.641525e+11,2.537002e+11,2.896932e+05,5.470073e+10,4.680881e+12,8.735610e+11,2.815158e+08,2.963237e+16,5.108716e+19,2.038672e+19,5.867420e+07,2.611675e+15,3.694493e+17,4.483254e+16,2.304435e+08,5.007155e+16,3.055217e+19,2.748818e+19,0,72,CR,RU
5.705302e+08,7.014210e+15,7.122386e+19,3.426170e+19,3.301241e+08,1.022552e+17,4.830411e+18,1.784069e+18,2.508701e+08,5.784480e+16,9.337572e+18,6.044177e+18,3.664903e+05,1.495211e+09,1.063810e+12,1.145811e+11,1.878285e+05,1.972525e+10,8.922246e+11,1.447481e+11,2.263478e+05,3.336107e+10,1.373517e+12,4.405074e+11,2.296270e+08,1.703395e+16,2.418892e+19,5.029259e+18,5.364243e+07,2.212112e+15,3.035441e+17,4.244888e+16,1.828088e+08,3.125984e+16,9.897002e+18,8.762723e+18,0,72,LFAU,28
5.354588e+08,1.298889e+16,1.856118e+19,1.349233e+19,2.197232e+08,4.358519e+16,2.672080e+18,4.567389e+17,3.272276e+08,9.991478e+16,3.624746e+18,3.533837e+18,2.903591e+05,3.452687e+08,2.528364e+10,9.212927e+10,1.602625e+05,1.270048e+10,4.695927e+11,1.352493e+11,1.776633e+05,1.822464e+10,9.281503e+11,1.803551e+11,5.296221e+07,1.465972e+15,3.982425e+17,3.798198e+17,8.639661e+06,4.620673e+13,1.171227e+16,6.745564e+15,4.617142e+07,2.000461e+15,4.564294e+17,3.637274e+17,0,32,LFAU,12R
5.168243e+08,2.733579e+16,2.283875e+19,1.475329e+19,1.821960e+08,2.931200e+16,2.659725e+18,3.565856e+17,3.462214e+08,1.120693e+17,1.071245e+19,1.049226e+19,3.246369e+05,2.025058e+08,1.972397e+11,3.130333e+10,1.932997e+05,2.009069e+10,8.437389e+11,1.645233e+11,1.829023e+05,1.948332e+10,5.544742e+11,1.132037e+11,2.995299e+07,4.299263e+14,4.113341e+17,2.356759e+17,5.814527e+06,2.179832e+13,3.332641e+15,1.288161e+15,2.537144e+07,5.830218e+14,1.716891e+17,1.491043e+17,0,32,E,FEAR
5.398244e+08,2.195765e+16,1.085501e+19,1.036661e+19,2.070741e+08,3.793317e+16,4.057266e+18,4.699221e+17,3.450777e+08,1.109671e+17,5.331230e+18,4.027044e+18,2.466193e+05,1.354820e+07,2.234475e+10,8.645277e+10,1.410917e+05,1.038863e+10,3.923647e+11,9.580450e+10,1.446948e+05,1.420872e+10,3.726064e+11,1.467373e+11,4.431204e+07,1.191459e+15,5.215764e+16,1.442554e+17,5.825637e+06,1.755985e+13,1.330000e+15,1.280887e+14,4.012335e+07,1.503603e+15,1.777456e+17,1.242259e+17,0,32,LFAU,25
5.611727e+08,1.710607e+16,1.958410e+19,1.289096e+19,2.229389e+08,4.398665e+16,4.684009e+18,6.139575e+17,3.515060e+08,1.144099e+17,1.037804e+19,7.755294e+18,3.072622e+05,5.193580e+07,5.428053e+10,9.267357e+09,1.819078e+05,1.610764e+10,7.731175e+11,1.551375e+11,1.810931e+05,1.906027e+10,5.837186e+11,1.281875e+11,8.824886e+07,5.521726e+15,9.648031e+17,9.025817e+17,9.915796e+06,6.605706e+13,7.492384e+15,2.869177e+15,8.020254e+07,6.143696e+15,9.923710e+17,6.772301e+17,0,32,UFAU,4
5.505678e+08,2.142025e+16,2.185146e+19,2.858019e+19,2.109988e+08,3.969657e+16,3.421554e+18,4.883212e+17,3.515485e+08,1.155634e+17,1.806383e+19,1.646620e+19,3.130270e+05,1.428408e+08,1.133393e+11,2.059862e+11,1.780957e+05,1.618391e+10,6.580010e+11,1.936676e+11,1.858470e+05,1.963106e+10,8.205597e+11,1.752190e+11,4.466837e+07,7.653572e+14,1.072641e+17,1.983925e+15,9.754668e+06,5.321082e+13,6.552555e+15,9.532357e+14,3.738825e+07,1.224727e+15,6.606727e+16,1.081644e+16,0,32,LFAU,17
5.982307e+08,1.472031e+16,4.453326e+18,6.091880e+17,2.454089e+08,5.454165e+16,4.305815e+18,6.990546e+17,3.656794e+08,1.245151e+17,7.436045e+17,6.655012e+17,3.330823e+05,1.121555e+08,4.944358e+11,1.099068e+11,1.994460e+05,2.072577e+10,7.824351e+11,1.825613e+11,1.898559e+05,1.906688e+10,8.693339e+11,1.603751e+11,2.717395e+07,2.673935e+14,1.252176e+17,1.082944e+17,6.343723e+06,2.150250e+13,5.798595e+15,3.541997e+15,2.257916e+07,4.461814e+14,1.459004e+17,1.096627e+17,0,32,E,HAPPY
4.805713e+08,6.753480e+15,2.609649e+19,1.464725e+19,2.116896e+08,4.070172e+16,2.859255e+18,4.759004e+17,2.791601e+08,7.252992e+16,2.937117e+18,2.587825e+18,2.937092e+05,5.369046e+08,8.473641e+10,1.466394e+11,1.604233e+05,1.250476e+10,5.389985e+11,1.206519e+11,1.819028e+05,2.049009e+10,8.824283e+11,2.708172e+11,6.819001e+07,2.662844e+15,8.627773e+16,4.074393e+17,9.302428e+06,5.886099e+13,5.276038e+15,5.294162e+14,6.052647e+07,3.489347e+15,3.291046e+17,2.708335e+17,0,32,LFAU,28
5.051644e+08,1.557093e+16,1.929584e+18,2.515952e+19,2.020011e+08,3.652116e+16,3.025274e+18,4.205894e+17,3.141998e+08,9.193115e+16,1.939520e+19,1.700875e+19,3.484660e+05,6.575845e+09,8.260406e+10,3.889045e+11,1.856844e+05,1.506712e+10,7.624938e+11,5.238701e+11,2.331333e+05,3.023766e+10,1.180640e+12,2.307129e+11,5.081188e+07,1.570762e+15,3.318074e+16,7.977554e+16,6.721948e+06,2.289797e+13,3.272477e+15,1.054586e+15,4.603503e+07,1.970833e+15,1.690250e+17,7.736223e+16,0,32,YR,R30
5.208425e+08,3.155341e+16,2.049696e+19,4.886928e+18,1.802565e+08,2.875647e+16,2.709786e+18,3.387938e+17,3.514355e+08,1.160161e+17,1.829775e+18,1.380389e+18,2.670798e+05,2.210931e+08,9.251500e+10,1.368773e+10,1.614759e+05,1.359508e+10,5.116987e+11,1.033120e+11,1.505203e+05,1.378353e+10,4.074670e+11,1.056877e+11,3.637789e+07,8.012443e+14,1.274495e+17,2.080538e+17,4.736927e+06,1.158546e+13,7.897804e+14,7.648066e+13,3.297586e+07,1.014490e+15,2.347941e+17,1.889926e+17,0,32,E,SURPRISE
5.008882e+08,1.929752e+16,1.775392e+19,1.004070e+19,1.930507e+08,3.304791e+16,2.805799e+18,3.310969e+17,3.191962e+08,9.526184e+16,3.245002e+18,2.739393e+18,2.477432e+05,7.948256e+07,1.002105e+11,6.692648e+10,1.487823e+05,1.130356e+10,4.855220e+11,1.202176e+11,1.414580e+05,1.201428e+10,3.431649e+11,1.185199e+11,5.550007e+07,1.793050e+15,7.983674e+16,2.805217e+17,7.527896e+06,3.283276e+13,2.545427e+15,2.971781e+14,4.977009e+07,2.328099e+15,2.881829e+17,2.267459e+17,0,32,LFAU,16
5.306194e+08,1.092130e+16,1.281989e+19,1.198355e+19,2.216164e+08,4.456796e+16,3.377485e+18,5.391979e+17,3.204889e+08,9.561291e+16,3.469112e+18,3.405233e+18,2.976695e+05,6.848527e+07,1.740032e+11,2.968860e+10,1.741011e+05,1.609799e+10,6.458897e+11,1.293339e+11,1.708579e+05,1.810174e+10,5.353133e+11,1.212774e+11,5.245816e+07,1.781733e+15,3.521054e+17,4.682628e+17,6.188109e+06,2.011629e+13,1.295156e+15,1.068132e+14,4.798589e+07,2.178144e+15,5.195882e+17,4.363439e+17,0,32,LFAU,12LW
5.071667e+08,1.115712e+16,1.347863e+19,1.987356e+19,2.076592e+08,3.831815e+16,3.537412e+18,4.135076e+17,3.114856e+08,8.970882e+16,9.313822e+18,9.336573e+18,3.226165e+05,6.853399e+07,4.324330e+11,3.272080e+10,1.844449e+05,1.687391e+10,7.764105e+11,1.464590e+11,1.927218e+05,2.247430e+10,6.604838e+11,1.330710e+11,7.098037e+07,2.912483e+15,8.538219e+16,4.697860e+17,9.885317e+06,5.557310e+13,5.679217e+15,7.402813e+14,6.352942e+07,3.736769e+15,3.667256e+17,3.338968e+17,0,32,CAU,A22A25
5.531109e+08,2.653733e+16,2.280564e+19,1.762433e+19,2.036988e+08,3.679569e+16,3.453048e+18,4.117908e+17,3.619398e+08,1.222633e+17,9.566357e+18,7.799202e+18,2.440917e+05,2.906238e+08,1.518571e+11,1.276630e+10,1.490598e+05,1.162271e+10,4.701231e+11,9.813817e+10,1.367211e+05,1.125964e+10,3.593817e+11,1.041272e+11,4.277423e+07,1.078594e+15,5.991562e+15,7.655572e+15,5.870732e+06,1.881892e+13,2.002036e+15,2.123072e+14,3.845596e+07,1.369103e+15,5.899590e+16,9.868972e+15,0,32,PR,D
5.318834e+08,1.737593e+16,1.378924e+19,1.964343e+19,2.092641e+08,3.900310e+16,3.556577e+18,4.495314e+17,3.345736e+08,1.042467e+17,8.824189e+18,8.065725e+18,2.936295e+05,3.691098e+08,1.260160e+11,2.489810e+10,1.609368e+05,1.305942e+10,5.062026e+11,9.828056e+10,1.794151e+05,1.934622e+10,9.241062e+11,2.161183e+11,5.334958e+07,1.738533e+15,8.785301e+16,1.802693e+17,6.941407e+06,2.518689e+13,2.170009e+15,2.282081e+14,4.833140e+07,2.184208e+15,2.497854e+17,1.631561e+17,0,32,N,N
5.633505e+08,2.437355e+16,2.237043e+19,1.690094e+19,2.112035e+08,3.961029e+16,4.038045e+18,4.733227e+17,3.645953e+08,1.241490e+17,1.073247e+19,9.499691e+18,2.616911e+05,1.172699e+08,2.388673e+11,1.884479e+10,1.497669e+05,1.141248e+10,3.820278e+11,7.692709e+10,1.549498e+05,1.532599e+10,4.619679e+11,1.454021e+11,3.608318e+07,7.570795e+14,1.868304e+15,2.593891e+16,4.948069e+06,1.322975e+13,9.654609e+14,9.115927e+13,3.244904e+07,9.783958e+14,4.241915e+16,1.882067e+16,0,32,PR,SD
5.300932e+08,2.339794e+16,1.488741e+19,5.323377e+18,1.984401e+08,3.503288e+16,3.261937e+18,4.022250e+17,3.430470e+08,1.100787e+17,2.605556e+18,1.912806e+18,2.744946e+05,8.990336e+07,1.432714e+11,2.300249e+10,1.542617e+05,1.238566e+10,4.346734e+11,8.459438e+10,1.632076e+05,1.624263e+10,5.065670e+11,1.174182e+11,4.577158e+07,1.297007e+15,1.641572e+17,3.375617e+17,5.777974e+06,1.839426e+13,1.503132e+15,1.516000e+14,4.148274e+07,1.615510e+15,3.500167e+17,2.910521e+17,0,32,LFAU,26
4.558308e+08,4.230299e+15,2.819664e+19,3.629725e+19,2.040461e+08,3.781371e+16,2.518769e+18,4.938368e+17,2.619037e+08,6.341034e+16,1.586011e+19,1.517084e+19,4.206892e+06,1.334188e+13,7.357982e+15,7.907900e+15,3.671326e+05,3.690781e+10,1.273076e+12,3.381896e+11,4.015475e+06,1.538233e+13,8.533429e+15,8.143358e+15,8.786303e+07,2.119466e+15,4.648137e+17,3.874224e+16,2.360139e+07,3.376260e+14,4.557548e+16,7.352774e+15,6.963431e+07,4.139640e+15,4.604833e+17,5.047003e+16,0,32,LFAU,23
5.492910e+08,1.591049e+16,1.041732e+19,7.767272e+18,2.191442e+08,4.315077e+16,3.987013e+18,4.604394e+17,3.421449e+08,1.090642e+17,4.155557e+18,3.544866e+18,3.079656e+05,7.161013e+07,3.283679e+11,6.074013e+10,1.824278e+05,1.588774e+10,7.144796e+11,1.547739e+11,1.819875e+05,1.971122e+10,4.726712e+11,1.063261e+11,4.388303e+07,1.226563e+15,3.144721e+17,4.419605e+17,5.345114e+06,1.372066e+13,9.723614e+14,9.124804e+13,4.018574e+07,1.516609e+15,5.046158e+17,4.193582e+17,0,32,LFAU,20
3.013839e+08,1.609086e+16,3.053907e+19,4.014091e+19,9.139546e+07,7.526819e+15,1.122615e+18,9.446103e+17,2.154913e+08,4.424956e+16,2.545651e+19,2.475467e+19,2.556325e+05,1.193120e+10,4.381236e+10,6.416700e+10,1.068245e+05,3.815732e+09,1.282893e+11,1.406467e+11,2.136395e+05,2.464316e+10,1.041350e+12,2.369776e+11,6.839485e+07,1.952269e+15,4.806082e+17,1.464261e+17,1.417434e+07,1.500645e+14,1.930310e+16,8.898029e+15,5.657676e+07,2.959026e+15,1.935856e+17,1.027854e+17,0,32,YR,L45
5.396195e+08,1.493032e+16,2.061989e+19,7.208826e+18,2.167728e+08,4.205940e+16,4.043979e+18,4.970256e+17,3.351532e+08,1.042478e+17,3.623938e+18,2.523047e+18,2.675995e+05,4.102780e+08,2.407324e+11,5.507469e+09,1.673677e+05,1.448044e+10,7.300105e+11,1.335420e+11,1.472763e+05,1.274998e+10,2.773898e+11,8.441645e+10,9.512383e+07,6.615928e+15,8.128138e+17,3.153529e+17,9.241847e+06,5.488424e+13,5.726574e+15,2.319526e+15,8.783272e+07,7.375860e+15,7.333059e+17,1.917850e+17,0,32,E,ANGER
4.726269e+08,1.637862e+16,9.102363e+18,3.364985e+19,1.872150e+08,3.142173e+16,2.678010e+18,5.742156e+17,2.956596e+08,8.162855e+16,2.717331e+19,2.523803e+19,3.539301e+05,1.299045e+10,4.922325e+11,1.639931e+11,1.717871e+05,1.069524e+10,4.169676e+11,3.624402e+11,2.601454e+05,3.571602e+10,1.988016e+12,3.863429e+11,5.085042e+07,1.486622e+15,1.247875e+16,9.552386e+16,7.226695e+06,2.707681e+13,5.481194e+15,2.274720e+15,4.565271e+07,1.930019e+15,1.398887e+17,7.187518e+16,0,32,CR,RU
4.928695e+08,1.146516e+16,1.193372e+19,2.172070e+19,2.012901e+08,3.596577e+16,3.213773e+18,4.233197e+17,3.032235e+08,8.520465e+16,9.706911e+18,8.954613e+18,1.484495e+06,1.165099e+12,3.832204e+14,5.635505e+14,2.564115e+05,2.961885e+10,1.615614e+12,3.673203e+11,1.314182e+06,1.575305e+12,5.983686e+14,5.444882e+14,6.989031e+07,1.866033e+15,1.144158e+17,5.442198e+16,1.590383e+07,1.305549e+14,1.152372e+16,1.678066e+15,5.846512e+07,2.919541e+15,1.738491e+17,3.284652e+16,0,32,LFAU,22
5.854962e+08,1.789921e+16,1.102498e+19,4.988062e+18,2.339831e+08,4.932499e+16,4.766384e+18,5.670738e+17,3.640459e+08,1.235910e+17,3.091427e+18,2.562258e+18,3.292903e+05,5.055169e+08,8.389321e+10,5.588103e+09,1.904397e+05,1.872613e+10,7.108469e+11,1.331582e+11,1.925230e+05,2.312739e+10,6.354142e+11,1.239761e+11,3.394510e+07,6.880102e+14,8.870868e+16,1.318516e+17,4.614469e+06,1.021367e+13,6.356449e+14,4.856773e+13,3.074940e+07,8.774784e+14,1.658734e+17,1.242448e+17,0,32,CAU,A26A12lw
5.495750e+08,1.827961e+16,2.018790e+19,2.661186e+19,2.143376e+08,4.117463e+16,3.980483e+18,5.135922e+17,3.474657e+08,1.124702e+17,1.565590e+19,1.496934e+19,3.035978e+05,3.819672e+07,3.392712e+11,6.174423e+10,1.754612e+05,1.641610e+10,6.731901e+11,1.650378e+11,1.755154e+05,1.875511e+10,5.990136e+11,1.589553e+11,5.079274e+07,1.528437e+15,7.157511e+16,1.333062e+17,6.825332e+06,2.539627e+13,2.244007e+15,3.051127e+14,4.577156e+07,1.950329e+15,2.010078e+17,1.245701e+17,0,32,O,GLASSES
5.564547e+08,2.326038e+16,1.423476e+19,1.339515e+19,2.103038e+08,3.909607e+16,4.216945e+18,5.325868e+17,3.592394e+08,1.199362e+17,8.817525e+18,7.544612e+18,2.781687e+05,1.570865e+06,1.618936e+11,2.918845e+10,1.592142e+05,1.390615e+10,4.386552e+11,8.412256e+10,1.602692e+05,1.613048e+10,5.906454e+11,1.656027e+11,3.576939e+07,7.475789e+14,1.508065e+16,2.312526e+16,4.974135e+06,1.289786e+13,1.159477e+15,1.800855e+14,3.218104e+07,9.581436e+14,5.606542e+16,2.247279e+16,0,32,UFAU,43
4.920830e+08,1.435861e+16,1.934858e+19,1.455300e+19,1.948066e+08,3.389962e+16,2.838105e+18,3.464102e+17,3.081778e+08,8.860612e+16,4.746321e+18,4.552033e+18,3.057980e+05,5.984630e+08,4.182482e+10,3.653203e+10,1.629115e+05,1.421691e+10,4.221757e+11,9.264022e+10,1.866256e+05,2.222608e+10,8.296218e+11,1.691538e+11,5.589043e+07,1.903643e+15,1.609154e+17,3.030907e+17,7.110209e+06,2.809154e+13,2.212837e+15,2.417244e+14,5.059048e+07,2.412676e+15,3.445367e+17,2.704659e+17,0,32,PR,SU
5.323108e+08,6.826851e+15,6.654783e+18,1.337759e+19,2.323042e+08,4.915316e+16,3.090972e+18,3.708014e+17,3.114948e+08,9.015850e+16,4.782872e+18,4.783194e+18,3.054368e+05,2.034911e+08,1.950950e+11,5.558933e+10,1.720713e+05,1.520991e+10,7.035764e+11,1.546381e+11,1.821406e+05,2.031856e+10,5.997300e+11,1.281524e+11,5.416623e+07,1.673119e+15,2.617288e+17,4.280931e+17,7.575626e+06,3.329874e+13,2.657884e+15,4.072344e+14,4.839633e+07,2.210794e+15,4.845413e+17,3.872137e+17,0,32,LFAU,14
5.460889e+08,1.766569e+16,7.512274e+18,2.501377e+19,2.165078e+08,4.171069e+16,4.568545e+18,6.856846e+17,3.419472e+08,1.086308e+17,1.602323e+19,1.385666e+19,3.154604e+05,4.657010e+09,3.458942e+11,1.417406e+11,1.678875e+05,1.179624e+10,4.220048e+11,3.041202e+11,2.126024e+05,2.670973e+10,9.639162e+11,2.210833e+11,4.773306e+07,1.194636e+15,9.650148e+16,3.110600e+16,7.509960e+06,3.523880e+13,5.530058e+15,2.173557e+15,4.183805e+07,1.624075e+15,6.862758e+16,1.613274e+16,0,32,YR,R20
5.250045e+08,8.391816e+15,8.049854e+18,1.031351e+19,2.233550e+08,4.548708e+16,2.877521e+18,3.301530e+17,3.129942e+08,9.111590e+16,4.143263e+18,4.050206e+18,3.115250e+05,5.706277e+07,4.121203e+11,5.961520e+10,1.841703e+05,1.758164e+10,7.880581e+11,1.674896e+11,1.789644e+05,1.843156e+10,7.015338e+11,2.087549e+11,5.082675e+07,1.675339e+15,3.373239e+17,4.498564e+17,5.819158e+06,1.687759e+13,1.134752e+15,1.415296e+14,4.671915e+07,2.066247e+15,5.322420e+17,4.340026e+17,0,32,LFAU,12
1.246791e+08,1.181116e+16,5.037255e+17,1.915183e+17,1.131877e+07,8.901068e+13,1.698366e+15,2.097334e+14,1.177204e+08,1.287114e+16,2.225541e+17,2.539394e+17,7.094071e+04,2.782349e+09,2.037175e+11,3.351252e+10,1.510210e+04,4.381179e+07,2.568685e+09,1.220900e+09,6.620944e+04,3.199966e+09,8.084800e+10,1.061818e+10,1.270624e+07,1.515638e+14,4.188529e+16,4.248806e+16,1.020439e+06,2.705301e+11,2.545243e+13,3.205317e+12,1.250604e+07,1.388132e+14,5.379320e+16,4.337701e+16,0,32,YR,R90
5.354215e+08,1.911320e+16,1.193347e+19,1.394111e+19,2.060047e+08,3.781546e+16,3.713054e+18,5.677654e+17,3.417380e+08,1.085502e+17,8.862249e+18,8.427934e+18,2.982369e+05,5.646615e+08,2.271732e+11,4.820982e+10,1.791812e+05,1.808369e+10,7.423270e+11,1.593240e+11,1.638485e+05,1.521800e+10,5.911421e+11,1.574570e+11,4.635389e+07,8.512732e+14,8.936761e+16,5.476928e+16,9.750172e+06,6.663160e+13,1.280643e+16,7.342780e+15,3.834996e+07,1.346352e+15,1.071625e+17,5.853666e+16,0,32,LFAU,9
5.201026e+08,1.480026e+16,1.361925e+19,2.327546e+19,2.097822e+08,3.929069e+16,3.351362e+18,8.837571e+17,3.218968e+08,9.678450e+16,7.502165e+18,7.539420e+18,3.297523e+05,2.872454e+09,1.814210e+11,2.920728e+11,1.720947e+05,1.482707e+10,4.017979e+11,1.277121e+11,2.081170e+05,2.711105e+10,1.329024e+12,4.969564e+11,6.341743e+07,2.388776e+15,8.431662e+16,2.087121e+17,8.566642e+06,4.106315e+13,3.532065e+15,3.928448e+14,5.702100e+07,3.052528e+15,2.554686e+17,1.734059e+17,0,32,PR,U
1.766868e+08,1.485185e+16,8.396957e+18,2.952184e+18,2.980438e+07,7.492418e+14,2.555906e+16,4.029244e+15,1.516682e+08,2.158312e+16,2.566489e+18,2.341665e+18,5.895331e+04,2.325347e+09,4.871128e+10,8.974201e+09,1.374377e+04,1.607548e+07,4.084752e+08,4.618711e+08,6.183457e+04,2.069521e+09,1.124514e+11,2.192037e+10,2.238445e+07,3.912869e+14,2.185015e+16,1.666359e+16,1.845794e+06,1.550736e+12,2.562751e+14,1.600381e+14,2.162648e+07,4.235365e+14,4.822835e+16,1.983567e+16,0,32,YR,L90
4.923159e+08,2.756681e+16,1.818829e+19,2.273421e+19,1.758900e+08,2.754686e+16,2.427307e+18,4.851628e+17,3.271953e+08,1.001719e+17,2.024843e+19,1.779426e+19,2.382223e+05,2.595857e+09,2.975194e+11,6.994409e+10,1.396540e+05,9.109893e+09,3.164330e+11,1.308668e+11,1.450618e+05,1.327210e+10,2.881027e+11,1.097156e+11,4.551803e+07,1.191562e+15,2.539737e+17,7.536529e+16,6.768443e+06,2.809056e+13,7.383570e+15,4.391127e+15,4.026977e+07,1.504499e+15,8.409117e+16,1.413876e+16,0,32,CR,RD
5.272004e+08,1.244755e+16,1.578120e+19,9.444913e+18,2.165078e+08,4.242171e+16,3.820844e+18,9.209303e+17,3.228064e+08,9.659591e+16,3.856056e+18,3.738586e+18,3.427901e+05,3.597796e+08,1.452396e+11,2.127904e+11,1.969603e+05,1.885406e+10,9.591634e+11,2.670010e+11,2.054976e+05,2.407465e+10,7.328164e+11,1.307909e+11,6.619725e+07,1.865620e+15,5.888186e+17,3.987513e+17,1.298378e+07,1.233583e+14,2.148493e+16,1.303804e+16,5.523965e+07,2.851901e+15,5.212435e+17,4.277739e+17,0,32,LFAU,10
5.898368e+08,1.089463e+16,2.001146e+19,1.231761e+18,2.490667e+08,5.643723e+16,6.124340e+18,2.208682e+18,3.534145e+08,1.161281e+17,3.200678e+18,1.664746e+18,3.554883e+05,1.700945e+06,3.230764e+11,1.132011e+11,2.092972e+05,2.131465e+10,9.395016e+11,1.920808e+11,2.099672e+05,2.649470e+10,5.490106e+11,1.084033e+11,8.498232e+07,4.383210e+15,5.352177e+16,1.218373e+17,1.233669e+07,1.128502e+14,2.034049e+16,1.318739e+16,7.450493e+07,5.279528e+15,4.292190e+17,8.260832e+16,0,32,E,DISGUST
5.548166e+08,1.615183e+16,1.280656e+19,1.277808e+19,2.218873e+08,4.347405e+16,5.031223e+18,6.349227e+17,3.465393e+08,1.108420e+17,8.452747e+18,6.685394e+18,2.888421e+05,1.512759e+08,8.817639e+10,3.615202e+10,1.679400e+05,1.372955e+10,5.458268e+11,1.105252e+11,1.717574e+05,1.746915e+10,5.049356e+11,9.417670e+10,7.657149e+07,4.131037e+15,1.535433e+18,9.460505e+17,9.070526e+06,5.467407e+13,6.881646e+15,2.449047e+15,6.931266e+07,4.561707e+15,9.112838e+17,6.590336e+17,0,32,IGN,INV
5.667018e+08,2.528645e+16,1.594694e+19,1.974153e+19,2.128016e+08,4.006828e+16,4.221972e+18,4.911392e+17,3.666219e+08,1.254311e+17,1.161803e+19,9.939948e+18,3.137346e+05,1.093539e+09,5.472882e+10,7.475657e+10,1.678625e+05,1.309840e+10,4.670828e+11,1.224897e+11,1.992963e+05,2.499614e+10,8.685043e+11,1.507017e+11,3.925841e+07,8.639033e+14,7.103659e+15,4.957429e+16,5.820174e+06,1.907404e+13,1.508660e+15,1.423102e+14,3.489112e+07,1.128547e+15,6.694609e+16,3.567165e+16,0,32,UFAU,2
5.843929e+08,1.101706e+16,9.810468e+18,1.405181e+19,2.472449e+08,5.512239e+16,5.184379e+18,6.276535e+17,3.505074e+08,1.136695e+17,7.746183e+18,6.847555e+18,3.013497e+05,2.893438e+08,8.292580e+10,3.458462e+10,1.726388e+05,1.568845e+10,5.468086e+11,1.138557e+11,1.761098e+05,1.934638e+10,5.894922e+11,1.254609e+11,6.301178e+07,2.703905e+15,1.292555e+17,2.128736e+16,6.837023e+06,2.633832e+13,2.265858e+15,6.214690e+14,5.788391e+07,3.174718e+15,2.236413e+17,3.056695e+16,0,32,E,SADNESS
2.304260e+08,2.858487e+16,3.194454e+19,4.842722e+18,4.875974e+07,1.939886e+15,1.472868e+18,1.344670e+18,1.880864e+08,3.303910e+16,7.721651e+18,8.114550e+18,4.319965e+07,4.141034e+14,7.463119e+15,7.670649e+17,3.215559e+07,8.671175e+14,3.532082e+17,4.105926e+17,1.383819e+07,1.406331e+14,5.712318e+16,4.898645e+16,1.336870e+08,5.449210e+15,1.715759e+18,1.776409e+17,3.427179e+07,8.705256e+14,1.702017e+17,2.129764e+17,1.056776e+08,1.016585e+16,9.214259e+17,2.905464e+17,0,32,O,EYE
4.179425e+08,3.036563e+16,2.913761e+19,3.206872e+19,1.421218e+08,1.768424e+16,3.067213e+18,1.848347e+18,2.857254e+08,7.618418e+16,3.213441e+19,2.955872e+19,2.863209e+05,1.991999e+10,1.892238e+11,1.899592e+10,1.321856e+05,4.769674e+09,2.688681e+11,1.219147e+11,2.247526e+05,2.670805e+10,1.236778e+12,2.341032e+11,5.147531e+07,1.789464e+15,2.545566e+17,4.395058e+16,5.764726e+06,1.507969e+13,3.194221e+15,1.184857e+15,4.759851e+07,2.104995e+15,1.530721e+17,2.079317e+16,0,32,YR,R45
5.277121e+08,6.903198e+15,2.853980e+19,6.447136e+19,2.390757e+08,5.166848e+16,2.539655e+18,5.306885e+17,3.004845e+08,8.370878e+16,2.718873e+19,2.454388e+19,2.957054e+05,2.451118e+08,2.750967e+11,9.779050e+10,1.739119e+05,1.532099e+10,6.118201e+11,1.411660e+11,1.719295e+05,1.684392e+10,6.269574e+11,1.249899e+11,8.056788e+07,6.264142e+14,1.189456e+18,5.146538e+16,2.959577e+07,6.752826e+14,8.496284e+16,1.237792e+16,5.462133e+07,2.603111e+15,1.213104e+17,2.400396e+16,0,32,LFAU,34
