subject,crop,x,y,z,distance,angle
bs047_N_N_2,60,-36.462963,47.643330,-30.121326,76.49,127.5
bs047_N_N_2,60,-39.021023,46.529175,-31.036339,77.21,130
bs047_N_N_2,60,-41.408825,44.164433,-33.810276,81.82,132.5
bs047_N_N_2,60,-41.465698,41.756458,-34.757778,75.08,135
bs047_N_N_2,60,-44.686890,39.496563,-35.981071,76.59,137.5
bs047_N_N_2,60,-45.877914,39.415459,-36.092365,74.7,140
bs047_N_N_2,60,-48.342293,36.402225,-38.421101,69.62,142.5
bs047_N_N_2,60,-50.236954,34.500263,-40.804535,73.22,145
bs047_N_N_2,60,-50.588356,32.472336,-40.980671,68.7,147.5
bs047_N_N_2,60,-51.496094,30.548510,-43.915588,68.83,150
bs047_N_N_2,60,-52.787174,27.164801,-46.923191,70.31,152.5
bs047_N_N_2,60,-54.247074,26.253359,-47.674755,72.94,155
bs047_N_N_2,60,-55.123360,22.409796,-47.684547,75.37,157.5
bs047_N_N_2,60,-55.340359,20.171122,-47.257084,75.21,160
bs047_N_N_2,60,-57.076565,17.540310,-47.498096,68.78,162.5
bs047_N_N_2,60,-57.264931,15.621428,-46.771713,70.63,165
bs047_N_N_2,60,-57.938011,12.738305,-45.593445,68.6,167.5
bs047_N_N_2,60,-58.381298,10.889543,-45.044346,68.88,170
bs047_N_N_2,60,-59.902184,8.247274,-45.077358,71.04,172.5
bs047_N_N_2,60,-59.974304,6.144721,-44.431705,70.62,175
bs047_N_N_2,60,-60.490715,1.546420,-43.956715,65.73,177.5
bs047_N_N_2,60,-60.274803,-0.724877,-43.230873,66.29,180
bs047_N_N_3,20,19.175920,0.626312,-32.095711,19.89,0
bs047_N_N_3,20,19.175920,0.626312,-32.095711,19.89,2.5
bs047_N_N_3,20,20.510923,2.845624,-32.737686,22.22,5
bs047_N_N_3,20,20.510923,2.845624,-32.737686,22.22,7.5
bs047_N_N_3,20,19.013716,2.944437,-32.482567,20.79,10
bs047_N_N_3,20,20.067841,4.533721,-32.906555,24.48,12.5
bs047_N_N_3,20,18.874800,4.874949,-32.555542,21.85,15
bs047_N_N_3,20,18.356327,6.404808,-32.671478,24.97,17.5
bs047_N_N_3,20,18.875175,7.007616,-33.165367,24.98,20
bs047_N_N_3,20,18.875175,7.007616,-33.165367,24.98,22.5
bs047_N_N_3,20,18.875231,9.136837,-33.958992,28.92,25
bs047_N_N_3,20,17.340876,9.461521,-32.885330,24.31,27.5
bs047_N_N_3,20,17.340876,9.461521,-32.885330,24.31,30
bs047_N_N_3,20,16.918388,11.517731,-33.306221,27.59,32.5
bs047_N_N_3,20,16.918388,11.517731,-33.306221,27.59,35
bs047_N_N_3,20,15.650455,12.853176,-32.371716,22.9,37.5
bs047_N_N_3,20,15.650455,12.853176,-32.371716,22.9,40
bs047_N_N_3,20,14.642957,13.776133,-31.652781,27.24,42.5
bs047_N_N_3,20,14.642957,13.776133,-31.652781,27.24,45
bs047_N_N_3,20,13.281473,15.059978,-29.571915,26.84,47.5
bs047_N_N_3,20,13.281473,15.059978,-29.571915,26.84,50
bs047_N_N_3,20,12.500904,15.789708,-28.574831,23.6,52.5
bs047_N_N_3,20,11.819242,15.734873,-26.716093,22.84,55
bs047_N_N_3,20,10.412936,16.409649,-23.414400,23.65,57.5
bs047_N_N_3,20,10.009866,17.986433,-23.932156,25.56,60
bs047_N_N_3,20,9.422135,17.885820,-21.715385,26.14,62.5
bs047_N_N_3,20,8.349681,18.118059,-19.148283,25.77,65
bs047_N_N_3,20,8.349681,18.118059,-19.148283,25.77,67.5
bs047_N_N_3,20,7.072640,19.705042,-17.289909,27.11,70
bs047_N_N_3,20,5.708242,19.717733,-14.623378,22.05,72.5
bs047_N_N_3,20,4.959433,19.248192,-13.070848,20.82,75
bs047_N_N_3,20,4.959433,19.248192,-13.070848,20.82,77.5
bs047_N_N_3,20,3.670066,19.836367,-12.348659,21.6,80
bs047_N_N_3,20,1.893101,20.273420,-11.333687,21.68,82.5
bs047_N_N_3,20,1.893101,20.273420,-11.333687,21.68,85
bs047_N_N_3,20,1.150356,19.354351,-10.098214,20.5,87.5
bs047_N_N_3,20,-0.675475,19.374619,-9.900807,19.07,90
bs047_N_N_3,20,-0.675475,19.374619,-9.900807,19.07,92.5
bs047_N_N_3,20,-2.345057,19.049734,-10.141927,19.89,95
bs047_N_N_3,20,-3.234472,19.801352,-11.244251,21.05,97.5
bs047_N_N_3,20,-3.234472,19.801352,-11.244251,21.05,100
bs047_N_N_3,20,-5.061206,19.203878,-12.051647,21.93,102.5
bs047_N_N_3,20,-5.061206,19.203878,-12.051647,21.93,105
bs047_N_N_3,20,-5.982605,19.953590,-13.374780,22.69,107.5
bs047_N_N_3,20,-7.069094,18.973341,-14.016974,21.78,110
bs047_N_N_3,20,-7.069094,18.973341,-14.016974,21.78,112.5
bs047_N_N_3,20,-9.285508,18.248507,-16.801208,21.48,115
bs047_N_N_3,20,-9.285508,18.248507,-16.801208,21.48,117.5
bs047_N_N_3,20,-9.531842,16.669392,-16.155794,19.7,120
bs047_N_N_3,20,-10.624783,16.614658,-18.413891,20.79,122.5
bs047_N_N_3,20,-11.812389,16.164385,-20.531389,22.15,125
bs047_N_N_3,20,-11.812389,16.164385,-20.531389,22.15,127.5
bs047_N_N_3,20,-13.465793,14.533833,-22.822411,22.65,130
bs047_N_N_3,20,-13.465793,14.533833,-22.822411,22.65,132.5
bs047_N_N_3,20,-14.633925,13.918608,-24.945704,28.67,135
bs047_N_N_3,20,-14.633925,13.918608,-24.945704,28.67,137.5
bs047_N_N_3,20,-16.029690,12.476795,-26.107250,26.26,140
bs047_N_N_3,20,-16.029690,12.476795,-26.107250,26.26,142.5
bs047_N_N_3,20,-16.865732,11.652416,-27.155687,25.29,145
bs047_N_N_3,20,-16.865732,11.652416,-27.155687,25.29,147.5
bs047_N_N_3,20,-17.148020,9.427857,-26.788050,24.69,150
bs047_N_N_3,20,-17.148020,9.427857,-26.788050,24.69,152.5
bs047_N_N_3,20,-18.827271,9.178970,-29.019138,23.98,155
bs047_N_N_3,20,-19.073778,7.191564,-28.885862,21.84,157.5
bs047_N_N_3,20,-19.073778,7.191564,-28.885862,21.84,160
bs047_N_N_3,20,-19.346172,5.218234,-28.934132,22.33,162.5
bs047_N_N_3,20,-19.346172,5.218234,-28.934132,22.33,165
bs047_N_N_3,20,-19.346172,5.218234,-28.934132,22.33,167.5
bs047_N_N_3,20,-19.189323,2.890153,-28.746624,18.97,170
bs047_N_N_3,20,-19.189323,2.890153,-28.746624,18.97,172.5
bs047_N_N_3,20,-20.760244,2.635755,-29.707203,20.56,175
bs047_N_N_3,20,-19.131205,0.713095,-28.660305,19.11,177.5
bs047_N_N_3,20,-19.131205,0.713095,-28.660305,19.11,180
bs047_N_N_3,40,39.004498,-0.574550,-37.748440,42.8,0
bs047_N_N_3,40,39.238022,2.362900,-39.004559,41.67,2.5
bs047_N_N_3,40,40.906334,3.927809,-40.333344,44.93,5
bs047_N_N_3,40,40.658417,5.802700,-40.724552,45.65,7.5
bs047_N_N_3,40,38.092255,7.666034,-40.666466,41.93,10
bs047_N_N_3,40,38.352722,8.751793,-41.193687,44.21,12.5
bs047_N_N_3,40,38.006733,10.516540,-41.891499,44.17,15
bs047_N_N_3,40,37.734180,12.756852,-42.676521,47.81,17.5
bs047_N_N_3,40,37.734180,12.756852,-42.676521,47.81,20
bs047_N_N_3,40,37.624409,15.201291,-44.038097,50.32,22.5
bs047_N_N_3,40,35.481388,17.401678,-44.503063,46.86,25
bs047_N_N_3,40,34.965218,18.925030,-45.107899,47.06,27.5
bs047_N_N_3,40,34.075603,20.413708,-45.183800,46.41,30
bs047_N_N_3,40,34.002228,21.598684,-45.152203,49.51,32.5
bs047_N_N_3,40,33.234123,23.611282,-44.050686,52.43,35
bs047_N_N_3,40,31.518398,24.957197,-42.875511,46.55,37.5
bs047_N_N_3,40,30.622641,25.769945,-42.189693,46.99,40
bs047_N_N_3,40,30.526823,27.816017,-41.954315,53.04,42.5
bs047_N_N_3,40,28.287252,27.863970,-41.428024,53.52,45
bs047_N_N_3,40,28.142178,29.937569,-42.094849,51.84,47.5
bs047_N_N_3,40,25.662355,30.329094,-43.073387,52.54,50
bs047_N_N_3,40,24.844688,32.790863,-41.676052,49.67,52.5
bs047_N_N_3,40,22.955385,32.020149,-42.853718,49.12,55
bs047_N_N_3,40,21.071869,34.544514,-43.555847,51.04,57.5
bs047_N_N_3,40,19.856871,34.465935,-44.031971,49.82,60
bs047_N_N_3,40,18.616215,34.404617,-44.659405,51.72,62.5
bs047_N_N_3,40,16.895020,36.340839,-43.597382,51.72,65
bs047_N_N_3,40,16.105213,37.013130,-43.934452,53.08,67.5
bs047_N_N_3,40,14.113948,36.506916,-44.331486,48.67,70
bs047_N_N_3,40,12.157571,38.221718,-44.121883,46.03,72.5
bs047_N_N_3,40,9.668114,38.281975,-41.955379,48.52,75
bs047_N_N_3,40,8.936054,38.989578,-40.613476,50.53,77.5
bs047_N_N_3,40,6.526524,38.647026,-37.603161,47.73,80
bs047_N_N_3,40,5.423089,40.475376,-34.938320,48.96,82.5
bs047_N_N_3,40,3.624925,40.317074,-32.590755,46.67,85
bs047_N_N_3,40,1.437154,40.154499,-30.418688,44.77,87.5
bs047_N_N_3,40,-0.594425,40.131870,-29.262634,42.72,90
bs047_N_N_3,40,-1.523307,39.572960,-28.680132,42.42,92.5
bs047_N_N_3,40,-2.997317,39.762653,-28.623550,44.23,95
bs047_N_N_3,40,-5.570283,39.795193,-29.016603,43.47,97.5
bs047_N_N_3,40,-7.872012,39.575706,-29.890635,45.14,100
bs047_N_N_3,40,-7.872012,39.575706,-29.890635,45.14,102.5
bs047_N_N_3,40,-10.331120,39.450634,-31.387972,46.83,105
bs047_N_N_3,40,-12.331849,37.194984,-34.101017,45.09,107.5
bs047_N_N_3,40,-13.940147,37.221649,-36.090096,44.46,110
bs047_N_N_3,40,-15.104740,36.874115,-37.805031,45.69,112.5
bs047_N_N_3,40,-17.398125,36.756310,-40.089592,43.73,115
bs047_N_N_3,40,-17.756718,34.493946,-42.258354,44.39,117.5
bs047_N_N_3,40,-19.494928,34.523994,-42.959305,45.75,120
bs047_N_N_3,40,-21.970358,34.204788,-40.315067,44.19,122.5
bs047_N_N_3,40,-23.790432,32.597012,-40.190651,47.24,125
bs047_N_N_3,40,-24.216894,31.538912,-41.683739,47.93,127.5
bs047_N_N_3,40,-26.121477,30.129562,-41.135860,45.55,130
bs047_N_N_3,40,-26.314131,29.021547,-40.131443,44.42,132.5
bs047_N_N_3,40,-28.702486,27.726562,-38.490547,56.42,135
bs047_N_N_3,40,-30.154526,26.425762,-37.939514,51.08,137.5
bs047_N_N_3,40,-30.154526,26.425762,-37.939514,51.08,140
bs047_N_N_3,40,-31.951582,24.314165,-37.238197,48.79,142.5
bs047_N_N_3,40,-31.908804,22.752041,-37.926723,48.89,145
bs047_N_N_3,40,-33.464691,21.873152,-38.157650,46.86,147.5
bs047_N_N_3,40,-34.177937,20.249239,-38.551704,47.46,150
bs047_N_N_3,40,-36.415192,17.741117,-38.936234,46.74,152.5
bs047_N_N_3,40,-36.415192,17.741117,-38.936234,46.74,155
bs047_N_N_3,40,-36.325783,15.449993,-38.428112,42.78,157.5
bs047_N_N_3,40,-36.627399,13.491502,-38.133923,43.96,160
bs047_N_N_3,40,-38.495815,12.889857,-38.434364,48.89,162.5
bs047_N_N_3,40,-38.160271,10.423944,-37.269360,45.93,165
bs047_N_N_3,40,-38.087799,8.542209,-36.607662,42.78,167.5
bs047_N_N_3,40,-40.379711,6.540917,-35.860645,42.86,170
bs047_N_N_3,40,-39.379974,5.691900,-35.374836,41.89,172.5
bs047_N_N_3,40,-40.026028,4.085861,-34.807869,41.13,175
bs047_N_N_3,40,-39.808788,1.747526,-33.878422,44.07,177.5
bs047_N_N_3,40,-40.074944,0.172895,-33.430191,42.9,180
bs047_N_N_3,60,58.312469,0.324338,-53.080322,61.29,0
bs047_N_N_3,60,58.590153,2.877468,-54.038811,61.97,2.5
bs047_N_N_3,60,57.708874,5.190860,-53.319149,60.99,5
bs047_N_N_3,60,57.889889,7.588866,-54.582043,63.21,7.5
bs047_N_N_3,60,56.576508,9.899155,-53.996429,62.11,10
bs047_N_N_3,60,55.885975,11.565362,-54.346107,63.93,12.5
bs047_N_N_3,60,55.248211,13.535117,-54.853859,66.78,15
bs047_N_N_3,60,53.657505,16.910173,-55.571949,66,17.5
bs047_N_N_3,60,52.796783,18.576254,-56.194042,65.15,20
bs047_N_N_3,60,52.010857,20.684755,-57.011200,67.69,22.5
bs047_N_N_3,60,50.705036,23.142378,-57.629860,68.28,25
bs047_N_N_3,60,49.260948,24.449257,-57.081337,67.4,27.5
bs047_N_N_3,60,47.220154,29.231010,-56.321682,71.79,30
bs047_N_N_3,60,47.549236,33.418083,-55.350002,73.23,32.5
bs047_N_N_3,60,47.549236,33.418083,-55.350002,73.23,35
bs047_N_N_3,60,47.251953,36.008961,-53.417583,75.9,37.5
bs047_N_N_3,60,45.438931,38.514172,-49.871063,72.72,40
bs047_N_N_3,60,45.213978,40.646412,-47.528919,72.14,42.5
bs047_N_N_3,60,42.948334,42.474777,-44.926758,77.39,45
bs047_N_N_3,60,40.552235,44.636066,-42.587654,71.44,47.5
bs047_N_N_3,60,38.487190,46.019188,-40.921875,69.19,50
bs047_N_N_3,60,36.300671,46.845577,-40.000122,70.9,52.5
bs047_N_N_3,60,34.111374,49.019840,-37.286880,69.56,55
bs047_N_N_3,60,31.720530,50.857815,-35.208542,73.83,57.5
bs047_N_N_3,60,29.638636,52.691746,-34.150837,75.17,60
bs047_N_N_3,60,27.528826,53.027847,-32.152485,78.05,62.5
bs047_N_N_3,60,25.298651,54.750443,-31.657579,73.11,65
bs047_N_N_3,60,23.096445,54.954556,-31.063683,73.9,67.5
bs047_N_N_3,60,20.783789,56.949276,-30.993399,77.15,70
bs047_N_N_3,60,17.691816,57.533863,-30.084723,72.72,72.5
bs047_N_N_3,60,16.058054,58.997047,-29.877625,73.34,75
bs047_N_N_3,60,13.752072,58.833710,-29.368189,71.75,77.5
bs047_N_N_3,60,11.454893,58.671352,-28.891994,73.56,80
bs047_N_N_3,60,6.818571,58.375916,-28.446945,67,82.5
bs047_N_N_3,60,4.707645,60.625793,-28.624929,69.9,85
bs047_N_N_3,60,2.776064,60.506260,-28.174459,66.59,87.5
bs047_N_N_3,60,0.444569,60.391190,-27.801023,65.41,90
bs047_N_N_3,60,-1.891330,60.279808,-27.562471,65.71,92.5
bs047_N_N_3,60,-4.210076,60.152454,-27.322884,63.24,95
bs047_N_N_3,60,-8.851441,59.889851,-26.912676,65.89,97.5
bs047_N_N_3,60,-11.175809,59.755432,-26.737572,64.98,100
bs047_N_N_3,60,-13.401198,59.528255,-26.593227,70.37,102.5
bs047_N_N_3,60,-15.271811,57.144901,-26.361530,68.75,105
bs047_N_N_3,60,-17.213337,57.028538,-26.290434,74.81,107.5
bs047_N_N_3,60,-19.543400,56.883114,-26.264938,70.88,110
bs047_N_N_3,60,-21.719021,54.388565,-26.225834,70.13,112.5
bs047_N_N_3,60,-26.514814,54.129520,-26.710619,65.83,115
bs047_N_N_3,60,-28.563374,53.700363,-26.679493,71.83,117.5
bs047_N_N_3,60,-30.755430,51.926579,-26.447145,72.07,120
bs047_N_N_3,60,-32.135014,51.264580,-26.576502,73.22,122.5
bs047_N_N_3,60,-35.207409,49.367222,-27.815294,75.3,125
bs047_N_N_3,60,-35.245705,47.311554,-30.546837,70.94,127.5
bs047_N_N_3,60,-37.863346,46.268387,-31.495293,69.3,130
bs047_N_N_3,60,-40.243275,43.924686,-34.117813,76.19,132.5
bs047_N_N_3,60,-42.148830,42.261871,-34.915695,76.88,135
bs047_N_N_3,60,-44.285717,41.177860,-35.351280,80.54,137.5
bs047_N_N_3,60,-46.459717,39.354046,-36.497154,75.67,140
bs047_N_N_3,60,-46.668217,37.284187,-37.254162,74.33,142.5
bs047_N_N_3,60,-49.356926,34.768059,-39.435726,75.36,145
bs047_N_N_3,60,-50.430431,32.644119,-40.499187,70.29,147.5
bs047_N_N_3,60,-51.912369,30.099300,-43.819946,72.7,150
bs047_N_N_3,60,-53.180164,28.170919,-44.922394,73.32,152.5
bs047_N_N_3,60,-54.900204,26.225174,-47.116344,75.41,155
bs047_N_N_3,60,-55.381485,23.280451,-48.819965,72.77,157.5
bs047_N_N_3,60,-56.887909,21.180672,-49.530445,70.86,160
bs047_N_N_3,60,-56.928406,18.974180,-49.423580,69.27,162.5
bs047_N_N_3,60,-57.759182,14.513627,-48.279934,64.43,165
bs047_N_N_3,60,-59.336761,13.950741,-49.060108,67.85,167.5
bs047_N_N_3,60,-58.790977,11.304681,-47.299168,66.38,170
bs047_N_N_3,60,-59.495461,7.560412,-45.967049,71.77,172.5
bs047_N_N_3,60,-59.646568,6.232298,-45.613503,70.28,175
bs047_N_N_3,60,-60.206963,3.022574,-45.129299,69.78,177.5
bs047_N_N_3,60,-60.430611,0.617287,-44.815983,70.65,180
bs048_N_N_0,20,20.497364,0.607023,-29.008488,23.09,0
bs048_N_N_0,20,20.497364,0.607023,-29.008488,23.09,2.5
bs048_N_N_0,20,20.461153,2.736187,-29.566544,25.05,5
bs048_N_N_0,20,20.461153,2.736187,-29.566544,25.05,7.5
bs048_N_N_0,20,20.461153,2.736187,-29.566544,25.05,10
bs048_N_N_0,20,20.089899,4.673837,-30.193497,24.92,12.5
bs048_N_N_0,20,20.089899,4.673837,-30.193497,24.92,15
bs048_N_N_0,20,19.469950,6.344890,-30.790325,25.86,17.5
bs048_N_N_0,20,19.469950,6.344890,-30.790325,25.86,20
bs048_N_N_0,20,17.934368,7.194164,-29.809877,26.42,22.5
bs048_N_N_0,20,18.496523,9.237873,-31.639381,27.72,25
bs048_N_N_0,20,17.400181,9.348759,-30.601240,25.36,27.5
bs048_N_N_0,20,17.400181,9.348759,-30.601240,25.36,30
bs048_N_N_0,20,16.914743,10.745993,-31.326881,25.69,32.5
bs048_N_N_0,20,15.716311,11.451416,-30.344584,24.72,35
bs048_N_N_0,20,16.062464,12.169367,-31.772707,24.02,37.5
bs048_N_N_0,20,14.805554,13.593426,-31.092289,25.44,40
bs048_N_N_0,20,14.805554,13.593426,-31.092289,25.44,42.5
bs048_N_N_0,20,13.729286,14.579443,-30.343525,24.96,45
bs048_N_N_0,20,13.729286,14.579443,-30.343525,24.96,47.5
bs048_N_N_0,20,13.229313,15.965300,-31.133574,24.41,50
bs048_N_N_0,20,12.384473,16.035282,-29.233620,26.06,52.5
bs048_N_N_0,20,11.112911,16.610004,-26.636097,23.48,55
bs048_N_N_0,20,11.112911,16.610004,-26.636097,23.48,57.5
bs048_N_N_0,20,10.215271,16.706377,-24.717096,23.86,60
bs048_N_N_0,20,9.231188,17.777088,-23.803047,26.15,62.5
bs048_N_N_0,20,8.670737,17.311207,-21.862123,22.78,65
bs048_N_N_0,20,7.820075,19.257456,-22.575891,24.17,67.5
bs048_N_N_0,20,6.838239,17.840937,-19.278976,23.12,70
bs048_N_N_0,20,5.423697,19.229542,-18.524170,24.71,72.5
bs048_N_N_0,20,5.423697,19.229542,-18.524170,24.71,75
bs048_N_N_0,20,3.973393,20.136127,-17.670547,23.46,77.5
bs048_N_N_0,20,3.239996,19.437090,-16.282278,22.1,80
bs048_N_N_0,20,3.239996,19.437090,-16.282278,22.1,82.5
bs048_N_N_0,20,1.618592,20.107592,-15.630022,22.05,85
bs048_N_N_0,20,1.618592,20.107592,-15.630022,22.05,87.5
bs048_N_N_0,20,-0.540924,20.151445,-15.112190,21.22,90
bs048_N_N_0,20,-0.540924,20.151445,-15.112190,21.22,92.5
bs048_N_N_0,20,-2.829450,19.963978,-15.445223,21.19,95
bs048_N_N_0,20,-2.829450,19.963978,-15.445223,21.19,97.5
bs048_N_N_0,20,-2.829450,19.963978,-15.445223,21.19,100
bs048_N_N_0,20,-4.582721,19.312584,-15.683684,22.27,102.5
bs048_N_N_0,20,-5.334222,19.805044,-16.497435,23.17,105
bs048_N_N_0,20,-6.869577,19.424232,-17.355539,23.16,107.5
bs048_N_N_0,20,-6.869577,19.424232,-17.355539,23.16,110
bs048_N_N_0,20,-8.808561,18.753119,-19.118639,24.04,112.5
bs048_N_N_0,20,-8.808561,18.753119,-19.118639,24.04,115
bs048_N_N_0,20,-8.808561,18.753119,-19.118639,24.04,117.5
bs048_N_N_0,20,-10.489836,17.148098,-20.308146,24.62,120
bs048_N_N_0,20,-10.489836,17.148098,-20.308146,24.62,122.5
bs048_N_N_0,20,-11.571199,16.169729,-21.065777,21.37,125
bs048_N_N_0,20,-12.711589,15.821260,-22.571396,22.38,127.5
bs048_N_N_0,20,-12.711589,15.821260,-22.571396,22.38,130
bs048_N_N_0,20,-13.450978,15.244204,-23.348038,22.34,132.5
bs048_N_N_0,20,-13.849334,13.280891,-22.693615,24.48,135
bs048_N_N_0,20,-14.877001,13.435408,-24.195496,23.93,137.5
bs048_N_N_0,20,-15.923945,12.656858,-25.067642,26.86,140
bs048_N_N_0,20,-15.923945,12.656858,-25.067642,26.86,142.5
bs048_N_N_0,20,-16.449265,10.677879,-24.405258,20.63,145
bs048_N_N_0,20,-16.449265,10.677879,-24.405258,20.63,147.5
bs048_N_N_0,20,-17.709999,9.577810,-25.086981,22.25,150
bs048_N_N_0,20,-17.709999,9.577810,-25.086981,22.25,152.5
bs048_N_N_0,20,-17.790548,8.124079,-24.528282,24.3,155
bs048_N_N_0,20,-17.790548,8.124079,-24.528282,24.3,157.5
bs048_N_N_0,20,-19.049606,6.393509,-25.071842,23.74,160
bs048_N_N_0,20,-19.049606,6.393509,-25.071842,23.74,162.5
bs048_N_N_0,20,-18.902708,4.202612,-24.447220,24.13,165
bs048_N_N_0,20,-18.902708,4.202612,-24.447220,24.13,167.5
bs048_N_N_0,20,-20.468817,3.941543,-25.390814,24.28,170
bs048_N_N_0,20,-20.310890,1.745101,-24.816198,22.69,172.5
bs048_N_N_0,20,-20.310890,1.745101,-24.816198,22.69,175
bs048_N_N_0,20,-20.310890,1.745101,-24.816198,22.69,177.5
bs048_N_N_0,20,-20.156923,-0.479340,-24.398191,21.68,180
bs048_N_N_0,40,39.774113,-0.204435,-39.389191,47.02,0
bs048_N_N_0,40,40.529949,2.086183,-40.875504,44.05,2.5
bs048_N_N_0,40,39.977493,4.279580,-41.459595,47.91,5
bs048_N_N_0,40,39.977493,4.279580,-41.459595,47.91,7.5
bs048_N_N_0,40,39.724415,6.326648,-42.381729,48.38,10
bs048_N_N_0,40,39.181721,8.094935,-43.000732,46.7,12.5
bs048_N_N_0,40,39.496147,10.591520,-44.867760,48.53,15
bs048_N_N_0,40,38.781761,12.486460,-45.893524,48.77,17.5
bs048_N_N_0,40,37.064869,12.810081,-44.857582,50.11,20
bs048_N_N_0,40,36.822136,14.805065,-46.021133,51.79,22.5
bs048_N_N_0,40,36.319324,16.975058,-46.494644,48.55,25
bs048_N_N_0,40,36.618935,19.181118,-48.108055,49.53,27.5
bs048_N_N_0,40,34.339134,19.373484,-46.482140,49.54,30
bs048_N_N_0,40,34.268650,21.658585,-46.051979,51.32,32.5
bs048_N_N_0,40,33.342754,22.611704,-45.253624,50.79,35
bs048_N_N_0,40,31.825771,24.295729,-43.924072,50.83,37.5
bs048_N_N_0,40,31.567980,26.244795,-45.314117,46.96,40
bs048_N_N_0,40,29.530909,26.541517,-45.065948,47.46,42.5
bs048_N_N_0,40,29.126627,28.536467,-45.206650,49.42,45
bs048_N_N_0,40,27.168018,29.736919,-61.517082,52.72,47.5
bs048_N_N_0,40,25.183407,30.670670,-43.132591,59.89,50
bs048_N_N_0,40,24.241087,31.775238,-49.629364,51.6,52.5
bs048_N_N_0,40,22.429722,32.498283,-48.032043,50.11,55
bs048_N_N_0,40,21.115835,34.270283,-45.152992,49.18,57.5
bs048_N_N_0,40,20.332949,35.209373,-43.830223,51.56,60
bs048_N_N_0,40,18.338827,35.531734,-41.697723,47.26,62.5
bs048_N_N_0,40,16.539839,36.037426,-42.381302,49.44,65
bs048_N_N_0,40,15.303969,37.096500,-42.870453,47.93,67.5
bs048_N_N_0,40,13.447742,37.896889,-41.145622,52.2,70
bs048_N_N_0,40,11.280950,37.653366,-39.188400,49.12,72.5
bs048_N_N_0,40,10.891879,38.751366,-37.652428,46.94,75
bs048_N_N_0,40,8.547590,38.407688,-34.898720,45.38,77.5
bs048_N_N_0,40,6.656303,38.718548,-32.246567,45.98,80
bs048_N_N_0,40,4.587055,38.733658,-30.226458,46.22,82.5
bs048_N_N_0,40,3.134711,40.224751,-29.213177,44.73,85
bs048_N_N_0,40,1.680766,38.735527,-28.396894,44.47,87.5
bs048_N_N_0,40,0.050951,41.038757,-27.727680,44.02,90
bs048_N_N_0,40,-2.243301,40.982796,-27.212938,42.16,92.5
bs048_N_N_0,40,-4.492450,40.850220,-27.142309,43.42,95
bs048_N_N_0,40,-4.492450,40.850220,-27.142309,43.42,97.5
bs048_N_N_0,40,-6.646969,38.314796,-27.744488,46.91,100
bs048_N_N_0,40,-8.190781,38.925739,-28.181482,48.57,102.5
bs048_N_N_0,40,-10.944270,38.021606,-29.661406,44.48,105
bs048_N_N_0,40,-10.944270,38.021606,-29.661406,44.48,107.5
bs048_N_N_0,40,-13.379689,37.444061,-31.345211,50.7,110
bs048_N_N_0,40,-15.785873,36.897449,-33.255806,48.22,112.5
bs048_N_N_0,40,-16.560431,35.874973,-34.474586,46.86,115
bs048_N_N_0,40,-18.235474,36.235500,-35.017189,49.84,117.5
bs048_N_N_0,40,-19.930058,34.240318,-36.877113,49.86,120
bs048_N_N_0,40,-22.161461,33.921688,-37.690292,48.49,122.5
bs048_N_N_0,40,-21.811754,32.781216,-38.373260,47.37,125
bs048_N_N_0,40,-24.228285,30.843683,-38.854996,44.63,127.5
bs048_N_N_0,40,-26.411360,30.438150,-39.340591,49.26,130
bs048_N_N_0,40,-26.411360,30.438150,-39.340591,49.26,132.5
bs048_N_N_0,40,-27.787712,28.599680,-37.379768,46.51,135
bs048_N_N_0,40,-29.131598,26.353054,-36.580528,45.78,137.5
bs048_N_N_0,40,-31.000549,25.465996,-36.770813,49.61,140
bs048_N_N_0,40,-32.080086,23.815121,-37.116524,49.18,142.5
bs048_N_N_0,40,-33.125168,23.974850,-35.772690,50.54,145
bs048_N_N_0,40,-34.528965,22.001034,-35.534798,44.88,147.5
bs048_N_N_0,40,-34.801342,19.248814,-35.841087,44.13,150
bs048_N_N_0,40,-34.801342,19.248814,-35.841087,44.13,152.5
bs048_N_N_0,40,-36.824734,16.756378,-36.893242,47.54,155
bs048_N_N_0,40,-37.384655,14.428244,-36.928230,46.14,157.5
bs048_N_N_0,40,-37.384655,14.428244,-36.928230,46.14,160
bs048_N_N_0,40,-38.251602,11.233639,-36.167747,45.66,162.5
bs048_N_N_0,40,-38.654877,9.513767,-35.373001,47.65,165
bs048_N_N_0,40,-38.688869,7.795755,-34.521301,44.6,167.5
bs048_N_N_0,40,-38.782055,6.056038,-33.672150,44.58,170
bs048_N_N_0,40,-38.782055,6.056038,-33.672150,44.58,172.5
bs048_N_N_0,40,-40.914402,3.731072,-33.358192,45.65,175
bs048_N_N_0,40,-40.186764,1.187315,-31.920383,44.14,177.5
bs048_N_N_0,40,-40.489040,-0.655392,-31.463219,43.42,180
bs048_N_N_0,60,52.854252,0.336093,-59.066391,62.74,0
bs048_N_N_0,60,52.854252,0.336093,-59.066391,62.74,2.5
bs048_N_N_0,60,52.613384,5.172729,-58.268120,60.25,5
bs048_N_N_0,60,52.528034,7.097363,-58.363556,62.49,7.5
bs048_N_N_0,60,52.252506,9.183855,-58.587029,63.05,10
bs048_N_N_0,60,51.794468,11.027847,-59.021523,63.25,12.5
